,budget_fiscal_year,department_name,fund_name,account_name,total_expenditures,total_budget,account_group_name,department
34810,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,HOLLYWOOD REC CTR BASKETBALL COURT,9799.9,9799.9,,88
34811,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,TRAINING & CONFERENCE,,0,,88
34812,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,PUBLIC RELATIONS,,0,,88
34813,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,2012 SUMMER LUNCH PROGRAM,49978.14,49978.14,,88
34814,2012,RECREATION AND PARKS,RECREATION AND PARKS,SALARIES AS NEEDED,30640067.78,30894431,SALARIES AND BENEFITS,88
34815,2012,RECREATION AND PARKS,PARK & REC SITES & FACILITIES,GENERAL SERVICES DEPT,115068.23,115068.23,,88
34816,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,BRANFORD RC,254717.3,254717.3,,88
34817,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,W VALLEY DIST RECREATION CTR,2478676.6,2478676.6,,88
34818,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,HARVARD REC CENTER PRJ 20606,511004.79,511004.79,,88
34819,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,VALLEY REGION ADM,110.21,110.210000000001,,88
34820,2012,RECREATION AND PARKS,RECREATION AND PARKS,CAMP FOOD,236051.94,305130,EXPENSES,88
34821,2012,RECREATION AND PARKS,PARK & REC SITES & FACILITIES,MADISON AVE ACQUISITION CASH FLOW,0,0,,88
34822,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,STRATHERN PARK NORTH RESTROOM,125777.12,125777.12,,88
34823,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,ROSS SNYDER PROGRAMMING,1626.46,1626.45999999999,,88
34824,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,WILMINGTON RC,43290.93,43290.93,,88
34825,2012,RECREATION AND PARKS,RECREATION AND PARKS,FIELD EQUIPMENT EXPENSE,76227.31,120285,EXPENSES,88
34826,2012,RECREATION AND PARKS,PARK & REC SITES & FACILITIES,WESTHILLS PARK/ADAM BISCHOFF PARKING ADA,130000,130000,,88
34827,2012,RECREATION AND PARKS,RECREATION AND PARKS,UNEMPLOYMENT INSURANCE,19871624,19871624,SPECIAL,88
34828,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,PARK RANGERS PROGRAM,4182.44,4182.44,,88
34829,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,FRED ROBERTS OUTDOOR IMPROVEMENTS,810876.28,815721.84,,88
34830,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,LOS FELIZ GOLF COURSE,1309824,1309824,,88
34831,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,MAYOR,0,0,,88
34832,2012,RECREATION AND PARKS,PARK & REC SITES & FACILITIES,CITY HALL PARK,47195.26,47195.26,,88
34833,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,LICENSING,,0,,88
34834,2012,RECREATION AND PARKS,RECREATION AND PARKS,CONTRACTUAL SERVICES,5869437.5,7165017,EXPENSES,88
34835,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,LA SUMMER HIRES,32605,32605,,88
34836,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,SHELDON ARLETA PARK DEVELOPMENT PHASE III A,2168.48999999999,2468.48999999999,,88
34837,2012,RECREATION AND PARKS,RECREATION AND PARKS,HIRING HALL SALARIES,1369628.35,1673126,SALARIES AND BENEFITS,88
34838,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,PUEBLO DEL RIO OUTDOOR IMPROVEMENTS,1367502.38,1367502.38,,88
34839,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,MUNICIPAL SPORTS,828534.72,828534.72,,88
34840,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,HARBOR DIST RECREATION CENTER,1018765.01,1018765.01,,88
34841,2012,RECREATION AND PARKS,RECREATION AND PARKS,OFFICE AND ADMINISTRATIVE,996726.62,1248277,EXPENSES,88
34842,2012,RECREATION AND PARKS,RECREATION AND PARKS,UNIFORMS,54798.05,203557,EXPENSES,88
34843,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,DEPARTMENT ADMINISTRATIVE,2135309.55,2135309.55,,88
34844,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,SAN PEDRO PLAZA PARK,4405561.14,4412383.66,,88
34845,2012,RECREATION AND PARKS,PARK & REC SITES & FACILITIES,CAPITAL IMPROVEMENT EXPENDITURE PROGRAM,600,600,,88
34846,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,GRIFFITH REGION ADM,205041.86,205041.86,,88
34847,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,EPICC PROGRAM,780272.33,780272.33,,88
34848,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,NORTH DIST RECREATION CENTER,1041455.17,1041455.17,,88
34849,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,GENERAL SERVICES,0,0,,88
34850,2012,RECREATION AND PARKS,RECREATION AND PARKS,LEASING,53172.36,103004,EXPENSES,88
34851,2012,RECREATION AND PARKS,RECREATION AND PARKS,FEED AND GRAIN,21548.08,26055,EXPENSES,88
34852,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,GRIFFITH DIST RECREATION CENTR,997519.76,997519.76,,88
34853,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,RANCHO CIENEGA CHILD CARE,18910.05,18910.05,,88
34854,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,CENTRAL DIS RECREATION CENTER,1271392.42,1271392.42,,88
34855,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,GRIFFITH OBSERVATORY PROGRAM,,3.41060513164848E-13,,88
34856,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,PACIFIC REGION ADM,5195.78,5195.78,,88
34857,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,NORTH ATWATER PARK,70658.12,70658.12,,88
34858,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,WEST DIST RECREATION CENTER,1557668.28,1557668.28,,88
34859,2012,RECREATION AND PARKS,PARK & REC SITES & FACILITIES,MID VALLEY MULTIPURPOSE CTR PH II PRJ 1715A,4864,4864,,88
34860,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,COMPUTER ACCESS NETWORK COACH VOLUNTEER PROGRAM,21010,21010,,88
34861,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,SHORELINE DIST RECREATION CTR,2494947.79,2494947.79,,88
34862,2012,RECREATION AND PARKS,PARK & REC SITES & FACILITIES,HANSEN DAM RC-CHILDREN'S MUSEUM,120000,120000,,88
34863,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,DELANO RC,60447.72,60447.72,,88
34864,2012,RECREATION AND PARKS,RECREATION AND PARKS,EARLY RETIREMENT INCENTIVE PROGRAM PAYOUT,,0,SPECIAL,88
34865,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,BALBOA SPORTS COMPLEX(SEPULVEDA BASIN),95945.27,95945.27,,88
34866,2012,RECREATION AND PARKS,RECREATION AND PARKS,TRANSPORTATION,125467.34,164703,EXPENSES,88
34867,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,MUSEUM PROGRAMS,403182.33,403182.33,,88
34868,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,FULTON AND VANOWEN PARK,226965.55,226965.55,,88
34869,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,SOUTH DIST RECREATION CENTER,283595.55,283595.55,,88
34870,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,METRO REGION ADM,39024.07,39024.07,,88
34871,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,EAST DIST RECREATION CENTER,542743.25,542743.25,,88
34872,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,WEST REGION ADM,3032.02,3032.02,,88
34873,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,AQUATICS DIVISION,557110.46,557110.46,,88
34874,2012,RECREATION AND PARKS,RECREATION AND PARKS,CHILDREN'S PLAY EQUIPMENT,894802.6,1000000,SPECIAL,88
34875,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,PERSHING SQUARE PARK OPER&PRGM,271922.98,271922.98,,88
34876,2012,RECREATION AND PARKS,RECREATION AND PARKS,OPERATING SUPPLIES,3873652.04,4488305,EXPENSES,88
34877,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,SOUTH/WEST DIST RECREATION CTR,265976.55,265976.55,,88
34878,2012,RECREATION AND PARKS,RECREATION & PARKS GRANT,BALBOA SPORTS COMPLEX(SEPULVEDA BASIN),100000,100000,,88
34879,2012,RECREATION AND PARKS,MUNICIPAL SPORTS ACCOUNT,PERSHING SQUARE PROGRAM,483107.93,483107.93,,88
34880,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,VALLEY REGION FACILITY RENTAL,4096.39,4096.39000000001,,89
34881,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,RESERDA POOL REPLACEMENT,165436.19,165436.19,,89
34882,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,RES BEACH CAP IMPROV,,0,,89
34883,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,GOLF SURCHARGE,64175,64175,,89
34884,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,ALPINE REC CTR,,0,,89
34885,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION & PARKS GRANT,CAL FIRE URBAN FORESTRY TREE PROJECT,199997.14,199997.14,,89
34886,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,EXPO CENTER FACILITY RENTAL,132841.74,132841.74,,89
34887,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,GENERAL SERVICES DEPT,1406266.74,1406266.74,,89
34888,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,MLK THERAPEUTIC CTR RENO PRJ,,0,,89
34889,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION & PARKS GRANT,CABRILLO COASTAL TRAILS PH II,60000,60000,,89
34890,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,TENNIS REVENUE SURCHARGE,196812.52,196812.52,,89
34891,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,GSD OPERATED PARKING,424640.8,424640.8,,89
34892,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,VALLEY REGION MAINTENANCE,131705.44,131705.44,,89
34893,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,PUBLIC RELATIONS & TRAINING,,0,,89
34894,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,CITYWIDE COST ACCTG,,0,,89
34895,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,WEST REGION DONATION,,0,,89
34896,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION & PARKS GRANT,ORCHARD AVENUE PARK DEVELOPMENT 20628,233532.17,233532.17,,89
34897,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION & PARKS GRANT,61ST ST PARK DEVELOPMENT 20624,299367.92,299367.92,,89
34898,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,PROP 40 ROBERTI-Z'BERG-HARRIS,GENERAL SERVICES DEPT,125000,125000,,89
34899,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION & PARKS GRANT,8620 WALL ST PARK DEVELOPMENT 20631,395065.9,395065.9,,89
34900,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,AMIR DIALAMEH DONATION,,0,,89
34901,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,SHANE'S INSPIRATION,,0,,89
34902,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS GOLF SPE,EMERGENCY CONTINGENCY,,0,,89
34903,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,SEPULVEDA BASIN DODGER DREAM,,0,,89
34904,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,PARK RANGER DONATION,10253.49,10253.49,,89
34905,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,OBSERVATORY MASTER PLAN,,0,,89
34906,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,GEO H TONG MEMORIAL TRUST,,0,,89
34907,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION & PARKS GRANT,GENERAL SERVICES DEPT,1115366,1115366,,89
34908,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,PECK TRUST,,0,,89
34909,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,GRIFFITH REGION MAINTENANCE,36545.42,36545.42,,89
34910,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,REAL ESTATE & ASSET MGT,,0,,89
34911,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,ECHO PARK DEEP POOL,,0,,89
34912,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION & PARKS GRANT,HANSEN SAM HILLSIDE STABILIZATION & PARKING LOT PH I & II,17334.36,4679480,,89
34913,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,GRIFFITH PK SETTLEMENT-DAMAGE,,0,,89
34914,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,HARVARD POOL,,0,,89
34915,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,HILLCREST BEVERLY OIL CORP,,0,,89
34916,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,SUBDIVISION FEES TR/QUIMBY FND,10680353.75,10696973.06,,89
34917,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,PACIFIC REGION DONATION,400.16,400.160000000033,,89
34918,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,EXPO CENTER OPERATIONS,,0,,89
34919,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION & PARKS GRANT,97TH ST PARK DEVELOPMENT 20625,182738.2,182738.2,,89
34920,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,GENERAL CAPITAL,,0,,89
34921,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,CITYWIDE AQUATICS,,0,,89
34922,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,LAN/WAN CONNECTIVITY,,0,,89
34923,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,PERSHING SQ CAPITAL IMPROVEMNT,17919.56,17919.56,,89
34924,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,DEPARTMENT ADMINISTRATION,,0,,89
34925,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,WATTLES MANSION AND GARDENS,,0,,89
34926,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,METRO REGION MAINTENANCE,66625.89,70859.68,,89
34927,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,BANNING MUSEUM,,0,,89
34928,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION & PARKS GRANT,WHITE POINT NATURE PRESERVE  PROGRAM,269500,269500,,89
34929,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS GOLF SPE,CAPITAL IMPROVEMENT,519067.95,519067.95,,89
34930,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,GOLF CONCESSION IMPROVEMENTS,,0,,89
34931,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,OBSERVATORY SURCHARGE ACCT,,0,,89
34932,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,TRAVEL TOWN DEVELOPMENT,,0,,89
34933,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,FISHING MEMORIAL PROJ,,0,,89
34934,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,JOHN LAING HOMES DONATION,,0,,89
34935,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,COMMUNITY GARDENS,,0,,89
34936,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,ADA SELF-EVAL,,0,,89
34937,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION & PARKS GRANT,YOUTH REC & NUTRITION PROGRAM,953484.14,973477,,89
34938,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,LOS ANGELES PARKS FOUNDATION,,0,,89
34939,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,AUTOMATED GOLF & TENNIS RESERV,26120.64,26120.64,,89
34940,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,COMMUNITY GARDENS,,0,,89
34941,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,EXPO CENTER DONATION,186621.2,186654.18,,89
34942,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,DONATION-GRIFF PK RESTN DUEFIR,867.92,867.919999999998,,89
34943,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,ROOF REPAIR PROGRAM,,0,,89
34944,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,POTRERO CANYON RENTAL,,0,,89
34945,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,OIL ROYALTY TRUST,,0,,89
34946,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,BARNSDALL PARK-MTA RENTAL,,0,,89
34947,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,METRO REGION DONATION,,0,,89
34948,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,EXPO CENTER FUNDS ACCOUNT,,0,,89
34949,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,BRUSH AND GRASS ABATEMENT,,0,,89
34950,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,PERSHING SQ OPERATION RESERVE,,0,,89
34951,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,NEPTUNE SRVC YARD BLDG LEAD AB,,0,,89
34952,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,RESIDENT CARETAKER FACILITIES,,0,,89
34953,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,CONCESSION IMPROVEMENTS,355660.12,355660.12,,89
34954,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,PROP K COMPUTERS,,0,,89
34955,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,REPAIRS FOR FIRE DAMAGES,,0,,89
34956,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,SOLID RESOURCES REIMBURSMENTS,,0,,89
34957,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,PACIFIC REGION MAINTENANCE,20239.82,20239.82,,89
34958,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,METRO REGION FACILITY RENTAL,,0,,89
34959,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,GRIFFITH REGION FACILITY RTL,902463.45,937515.83,,89
34960,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,BOGDANOVICH TRUST,5312.68,5312.67999999999,,89
34961,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,PERSHING SQ PARKING OPERATION,1662458.8,1665260.53,,89
34962,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,ELYSIAN PARK-F GLASS ESTATE,28700,28700,,89
34963,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,VAN NUYS-SHERMAN OAKS PARK,,0,,89
34964,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION & PARKS GRANT,CABRILLO BEACH PIER FISHING PROG,69989.8,69989.8,,89
34965,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,VENICE BCH OIL SITE RESTORATIO,,0,,89
34966,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,RUTH B. BAUS TRUST DONATION,,0,,89
34967,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION & PARKS GRANT,JJCPA AFTER-SCHOOL ENRICHMENT & SUPERVISON PROGRAM,367111.22,379582,,89
34968,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,FRIENDS OF THE OBSERVATORY,122876.72,122876.72,,89
34969,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION & PARKS GRANT,76TH ST PARK DEVELOPMENT 20627,171447.57,171447.57,,89
34970,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,EMERGENCY EMPL ACT,,0,,89
34971,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION & PARKS GRANT,SHELDON ARLETA PHASE III A,1000000,1000000,,89
34972,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS GOLF SPE,GOLF DONATIONS,7324.67,7324.67,,89
34973,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,LAKE BALBOA PERGOLA PROJ,,0,,89
34974,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,PARK FACILITIES RELOCATION,,0,,89
34975,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION & PARKS GRANT,SHELDON ARLETA PHASE III B,1000000,1000000,,89
34976,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,FILM COORDINATION SURCHARGE,924965.57,926277.47,,89
34977,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,ZONE CHANGE PARK FEES TRUST CO,2005349.44,2005349.44,,89
34978,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,TREGNAN GOLF ACADEMY,,0,,89
34979,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,WEST REGION MAINTENANCE,,0,,89
34980,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,SITE LEASE AGREEMENT  FEES,,0,,89
34981,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,STORM DAMAGE REPAIRS,,0,,89
34982,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,SITE LEASE AGREEMENT FEES,,0,,89
34983,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,LA DODGERS DREAM FOUNDATION DN,6185.04,6185.03999999999,,89
34984,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,GREEK THEATRE SUPPORT,37495.02,37495.02,,89
34985,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS GOLF SPE,GOLF OPERATION,21838673.11,21838673.11,,89
34986,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION & PARKS GRANT,105TH ST PARK DEVELOPMENT 20626,99916.24,99916.24,,89
34987,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,FOUNDATION FOR EARLY CHILD EDUCATION,,0,,89
34988,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,CAMP SURCHARGE,11874.99,11874.99,,89
34989,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,INTEREST INCOME FR OPERATION,,0,,89
34990,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,PUBLIC WORKS-STREET LIGHTING,106686.21,106924.32,,89
34991,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,BEACH IMPROV PROJ,,0,,89
34992,2012,RECREATION AND PARKS - SPECIAL ACCOUNTS,RECREATION AND PARKS,OUT OF CITYREC FAC-UNALLOCATED,,0,,89
34993,2012,TRANSPORTATION,TRANSP REGULATION &ENFORCEMENT,CONTRACTUAL SERVICES,14700.56,14700.56,,94
34994,2012,TRANSPORTATION,MOBILE SOURCE AIR POLLUT REDUC,"ALTERNATE FUEL FLEET VEHICLES, TRUCKS, & INFRASTRUCTURE",2308392.35,2308392.35,,94
34995,2012,TRANSPORTATION,PROPOSITION A LOCAL TRANSIT,COUNCIL,89000,89000,,94
34996,2012,TRANSPORTATION,PROPOSITION A LOCAL TRANSIT,DOT-RELATED COSTS,4619113.74,4619113.74,,94
34997,2012,TRANSPORTATION,TRANSPORTATION GRANTS FUND,CITY/COUNTY TRAFFIC MGMT INTEGRATION PH II,87067.66,1338000,,94
34998,2012,TRANSPORTATION,LOCAL TRANSPORTATION,BICYCLE COMMUTER ASSISTANCE,9672.67,9672.67,,94
34999,2012,TRANSPORTATION,MEASURE R LOCAL RETURN FUND,MATCHING FUNDS - MEASURE R PROJECTS/LRTP/30-10,5300550,5300550,,94
35000,2012,TRANSPORTATION,MOBILE SOURCE AIR POLLUT REDUC,TRANSPORTATION,1509316.02,1509316.02,,94
35001,2012,TRANSPORTATION,PERMIT PARKING PROG REV FD,DOT-RELATED COSTS,510576.83,-705632.17,,94
35002,2012,TRANSPORTATION,PROPOSITION C ANTIGRIDLOCK IMP,BICYCLE PATH MAINTENANCE,500000,500000,,94
35003,2012,TRANSPORTATION,PROPOSITION C ANTIGRIDLOCK IMP,SCHOOL ED BIKE & TRANSIT ED,630775.98,630775.98,,94
35004,2012,TRANSPORTATION,TRANSPORTATION GRANTS FUND,HSIP CYCLE 4-ROXFORD,211485,284000,,94
35005,2012,TRANSPORTATION,PROPOSITION A LOCAL TRANSIT,BSCP-COMMUTER EXPRESS EXPANSIO,2508677.85,2508677.85,,94
35006,2012,TRANSPORTATION,PROPOSITION C ANTIGRIDLOCK IMP,GENERAL SERVICES,381289.74,381289.74,,94
35007,2012,TRANSPORTATION,PERMIT PARKING PROG REV FD,SIGN FABRICATION,33584.4,50000,,94
35008,2012,TRANSPORTATION,ARRA-TRANSPORTATION PROJ SPECI,CONTRACT ADMINISTRATION,121236.09,121236.09,,94
