Row #,LAUID,Year,Proj. Type,Organization Name,Project Name,Geo Code,Address_1,Address_2,City,State,ZIP,Census Tract,SPA,SD,CD,SSD,SAD,USCD,Community,Inventory Type,Bed Type,Target Pop. A,Target Pop. B,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Additional Federal Funding: HUD-VASH,Additional Federal Funding: SSVF,Additional Federal Funding: GPD,Additional Federal Funding: GPD-BH,Additional Federal Funding: GPD-LD,Additional Federal Funding: GPD-HH,Additional Federal Funding: GPD-CT,Additional Federal Funding: GPD-SITH,Additional Federal Funding: GPD-TP,Additional Federal Funding: HCHV,Additional Federal Funding: HCHV-CRS,Additional Federal Funding: HCHV-SH,Additional Federal Funding: CWT/TR,Additional Federal Funding: BCP,Additional Federal Funding: TLP,Additional Federal Funding: MGH,Additional Federal Funding: HOPWA,Additional Federal Funding: HOPWA-HMV,Additional Federal Funding: HOPWA-PH,Additional Federal Funding: HOPWA-STSF,Additional Federal Funding: HOPWA-TH,Additional Federal Funding: PIH,Additional Federal Funding: Other,Housing Type,McKinney- Vento: Esg,McKinney- Vento: EsgEs,McKinney- Vento: EsgRrh,McKinney- Vento: Coc,McKinney- Vento: CocSh,McKinney- Vento: CocTh,McKinney- Vento: CocPsh,McKinney- Vento: CocRrh,McKinney- Vento: CocSro,McKinney- Vento: SpC,McKinney- Vento: S8,McKinney- Vento: Shp,Year-Round Beds,HMIS Beds HH w/ Children,HMIS Beds HH w/o Children,HMIS Beds HH w/ only Children,% of HMIS Beds HH with Children,% of HMIS Beds HH without Children,% of HMIS Beds HH w/ only Children,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow Beds,HMIS Overflow Beds,PIT Count,Total Beds,Utilization Rate,Unit Utilization Rate
339606,024-006358,2018,ES,"JWCH Institute, Inc.",Recuperative Care - Bell Shelter,69037,5600 Rickenbacker Rd.,,Bell,CA,90201.0,532304.0,7,1,NA ,32,58,40,Commerce,C,Facility-based beds,SMF,HIV,0.0,0.0,27,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,27,0,27,0,,1.0,,0,0,,,0,0,27,27,1.0,1.0
338567,040-009438,2018,TH,The Salvation Army,Bell Shelter Transitional Housing,69037,5600 Rickenbacker Rd, ,Bell,CA,90201.0,532304.0,7,1,0,32,58,40,Commerce,C,,SMF,,0.0,0.0,40,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,40,0,40,0,,1.0,,0,0,,,0,0,40,40,1.0,1.0
338595,040-009460,2018,ES,The Salvation Army,Bell Shelter Year Round Crisis Housing Program,69037,5600 Rickenbacker Rd, ,Bell,CA,90201.0,532304.0,7,1,0,32,58,40,Commerce,N,Facility-based beds,SMF,,0.0,0.0,50,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,50,0,50,0,,1.0,,0,0,,,0,0,46,50,0.92,0.92
338607,040-009471,2018,ES,The Salvation Army,CES Bridge Housing Program Bell,69037,5600 Rickenbacker Rd,,Bell,CA,90201.0,532304.0,7,1,0,32,58,40,Commerce,N,Facility-based beds,SMF,,0.0,0.0,43,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,43,0,43,0,,1.0,,0,0,,,0,0,17,43,0.4,0.3953488372093023
338577,040-009450,2018,ES,The Salvation Army,CES Bridge Housing Program Reserved (TSA),69037,5600 Rickenbacker Rd, ,Bell,CA,90201.0,532304.0,7,1,0,32,58,40,Commerce,C,Facility-based beds,SMF+HC,,0.0,0.0,15,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,15,0,15,0,,1.0,,0,0,,,0,0,12,15,0.8,0.8
338593,040-009455,2018,ES,The Salvation Army,CES Crisis Housing Program Bell,69037,5600 Rickenbacker Rd, ,Bell,CA,90201.0,532304.0,7,1,0,32,58,40,Commerce,N,Facility-based beds,SMF,,0.0,0.0,57,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,57,0,57,0,,1.0,,0,0,,,0,0,9,57,0.16,0.15789473684210525
346503,040-009449,2018,RRH,The Salvation Army,SSVF RRH (TSA),69037,5600 Rickenbacker Rd,,Bell,CA,90201.0,532304.0,7,1,0,32,58,40,Commerce,C,,HC,,0.0,0.0,6,0.0,0.0,0.0,0,6,0,0,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,6,0,6,0,,1.0,,0,0,,,0,0,6,6,1.0,1.0
346500,040-009451,2018,RRH,The Salvation Army,SSVF RRH Surge (TSA),69037,5600 Rickenbacker Rd,,Bell,CA,90201.0,532304.0,7,1,0,32,58,40,Commerce,C,,HC,,5.0,1.0,7,0.0,5.0,0.0,0,7,0,0,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,12,5,7,0,1.0,1.0,,0,0,,,0,0,12,12,1.0,1.0
338608,040-009472,2018,TH,The Salvation Army,VA Bridge Housing Program (TSA),69037,5600 Rickenbacker Rd, ,Bell,CA,90201.0,532304.0,7,1,0,32,58,40,Commerce,N,,SMF,,0.0,0.0,55,0.0,0.0,0.0,0,55,0,0,0,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,55,0,55,0,,1.0,,0,0,,,0,0,25,55,0.45,0.45454545454545453
338601,040-009466,2018,SH,The Salvation Army,VA Low Demand Safe Haven (TSA),69037,5600 Rickenbacker Rd, ,Bell,CA,90201.0,532304.0,7,1,0,32,58,40,Commerce,N,,SMF,,,,23,0.0,,,0,23,0,0,0,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,23,0,23,0,,1.0,,0,0,,,0,0,3,23,0.13,0.13043478260869565
338602,040-009467,2018,TH,The Salvation Army,VA Service Intensive Transitional Housing,69037,5600 Rickenbacker Rd, ,Bell,CA,90201.0,532304.0,7,1,0,32,58,40,Commerce,N,,SMF,,0.0,0.0,90,0.0,0.0,0.0,0,90,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,90,0,90,0,,1.0,,0,0,,,0,0,73,90,0.81,0.8111111111111111
338581,040-009454,2018,TH,The Salvation Army,Wellness Center Transitional Housing (non-HMIS),69037,50600 Rickenbacker Rd, ,Bell,CA,90201.0,532304.0,7,1,0,32,58,40,Commerce,C,,SMF,,0.0,0.0,75,0.0,0.0,0.0,0,30,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,75,0,0,0,,,,0,0,,,0,0,44,75,0.59,0.5866666666666667
344676,417-017500,2018,OPH,LINC Cares,Mosaic Gardens Huntington Park,61698,6337 Middleton St,,Huntington Park,CA,90255.0,532604.0,7,1,0,33,53,40,Huntington Park,C,,SMF+HC,,10.0,5.0,5,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,15,0,0,0,,,,0,0,,,0,0,15,15,1.0,1.0
338559,396-016451h,2018,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program* - 17 Florence,62118,1740 E Gage Ave, ,Los Angeles,CA,90001.0,532700.0,7,2,0,33,59,40,Florence-Graham,C,Voucher beds,HC,,104.0,35.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,104,0,0,0,,,,0,0,,,0,0,104,104,1.0,1.0
346652,365-014650,2018,OPH,Abode Communities,Terra Bella,69037,5720 Clara St,,Bell Gardens,CA,90201.0,534202.0,7,1,0,33,58,40,Bell Gardens,C,,SMF,,0.0,0.0,76,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,76,0,0,0,,,,0,0,,,0,0,76,76,1.0,1.0
338388,396-016451c,2018,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program* - 06 Cudahy,69037,8130 S Atlantic Ave, ,Cudahy,CA,90201.0,534301.0,7,1,0,33,63,40,Cudahy,C,Voucher beds,HC,,59.0,20.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,59,0,0,0,,,,0,0,,,0,0,59,59,1.0,1.0
346657,037-010008,2018,PSH,Southern California Health and Rehabilitation Program,HACOLA Shelter Plus Care,62148,2610 Industry Way,Ste. A,Lynwood,CA,90262.0,540501.0,6,2,0,33,63,44,Lynwood,C,,SMF,,0.0,0.0,17,0.0,0.0,0.0,0,0,0,17,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,Yes,No,No,17,0,17,0,,1.0,,0,0,,,0,0,17,17,1.0,1.0
338897,041-011359,2018,ES,Watts Labor Community Action Committee,DMH Emergency Housing,62118,12206 Wilmington Ave , ,Los Angeles,CA,90002.0,540600.0,6,2,0,35,64,44,Willowbrook,C,Facility-based beds,SMF,,0.0,0.0,16,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,16,0,0,0,,,,0,0,,,0,0,15,16,0.94,0.9375
346619,011-001134,2018,PSH,A Community of Friends,CA0915 Willow Apartments,60804,12612 S Wilmington Ave,                                                  ,Compton,CA,90222.0,541400.0,6,2,0,35,64,44,Willowbrook,C,,HC,,46.0,23.0,0,0.0,0.0,0.0,10,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,Yes,No,No,Yes,No,No,No,No,No,46,32,0,0,0.7,,,0,0,,,0,0,38,46,0.83,0.9565217391304348
347070,509-019850,2018,PSH,Deep Green Housing Development,Mason Court,60804,2129 E El Segundo Blvd,,Compton,CA,90222.0,541400.0,6,2,0,35,64,44,Willowbrook,C,,HC,,37.0,11.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,37,0,0,0,,,,0,0,,,0,0,37,37,1.0,1.0
339647,028-006427,2018,ES,"Lamp Community, Inc.",SOLAR Interim Housing,60804,4200 East Compton Blvd , ,Compton ,CA,90221.0,542105.0,6,2,0,35,64,44,Compton,C,Facility-based beds,SMF,,0.0,0.0,38,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,38,0,38,0,,1.0,,0,0,,,0,0,34,38,0.89,0.8947368421052632
346655,365-014651,2018,OPH,Abode Communities,Casa Dominguez,60804,15727 S Atlantic Ave,,Compton,CA,90221.0,542106.0,6,2,0,35,64,44,Compton,C,,SMF+HC,,136.0,55.0,15,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,151,0,0,0,,,,0,0,,,0,0,151,151,1.0,1.0
344677,417-017501,2018,PSH,LINC Housing,Seasons at Compton,60804,15810 S Frailey Ave,,Compton,CA,90221.0,542106.0,6,2,0,35,64,44,Compton,C,,HC,,48.0,24.0,0,0.0,0.0,0.0,48,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,48,0,0,0,,,,0,0,,,0,0,48,48,1.0,1.0
344977,396-016451j,2018,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program* - 26 Compton,60804,211 E Alondra Blvd, ,Compton,CA,90220.0,542502.0,6,2,0,35,64,44,Compton,C,Voucher beds,HC,,113.0,38.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,113,0,0,0,,,,0,0,,,0,0,113,113,1.0,1.0
338645,180-011020,2018,TH,Upward Bound house,CES Transitional Housing Program SPA 6,60804,417 W Alondra Blvd,,Compton,CA,90220.0,542502.0,6,2,0,35,64,44,Compton,U,,HC,,20.0,10.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,20,0,0,0,,,,0,0,,,0,0,0,20,0.0,0.0
339581,517-020101,2018,ES,"Fathers and Mothers Who Care, Inc",Maple,60804,835 east maple, ,compton,CA,90220.0,542700.0,6,2,0,35,64,44,Compton,C,Facility-based beds,SMF,,0.0,0.0,9,0.0,0.0,0.0,0,1,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,9,0,9,0,,1.0,,0,0,,,0,0,8,9,0.89,0.8888888888888888
344985,396-016451l,2018,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program* - 31 South Family,60804,17600 S Santa Fe Ave, ,Compton,CA,90221.0,543305.0,8,2,0,35,64,44,Unincorporated Compton,C,Voucher beds,HC,,158.0,53.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,158,0,0,0,,,,0,0,,,0,0,158,158,1.0,1.0
344999,396-016451s,2018,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program* - 62 Paramount,69037,2961 E Victoria St, ,Rancho Dominguez,CA,90221.0,543305.0,8,2,0,35,64,44,Unincorporated Compton,C,Voucher beds,HC,,128.0,43.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,128,0,0,0,,,,0,0,,,0,0,128,128,1.0,1.0
343781,021-005804,2018,PSH,Homes for Life Foundation,CA0345 Birch Grove Homes,62490,11401 Bloomfield Ave,,Norwalk,CA,90650.0,550000.0,7,4,0,32,57,38,Norwalk,C,,SMF,,0.0,0.0,20,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,Yes,No,No,Yes,No,No,No,No,No,20,0,20,0,,1.0,,0,0,,,0,0,20,20,1.0,1.0
343776,021-005808,2018,PSH,Homes for Life Foundation,CA0368 Elm Street Homes,62490,11401 Bloomfield Ave,,Norwalk,CA,90650.0,550000.0,7,4,0,32,57,38,Norwalk,C,,SMF,,0.0,0.0,8,0.0,0.0,0.0,0,0,0,8,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,Yes,No,No,Yes,No,No,No,No,No,8,0,8,0,,1.0,,0,0,,,0,0,8,8,1.0,1.0
347501,021-005817,2018,PSH,Homes for Life Foundation,CA0787 Elm Street Expansion,62490,11401 Bloomfield Ave,,Norwalk,CA,90650.0,550000.0,7,4,0,32,57,38,Norwalk,C,,SMF,,0.0,0.0,6,0.0,0.0,0.0,0,0,0,6,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,Yes,No,No,Yes,No,No,No,No,No,6,0,6,0,,1.0,,0,0,,,0,0,6,6,1.0,1.0
346412,044-008602,2018,RRH,People Assisting the Homeless (PATH),CES RRH Individuals SPA 7,61032,9217 Washburn Rd,,Downey,CA,90242.0,551102.0,7,4,0,32,58,40,Downey,C,,SMF,,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,1,0,1,0,,1.0,,0,0,,,0,0,1,1,1.0,1.0
343778,021-005810,2018,PSH,Homes for Life Foundation,CA0387 Harvest House,62490,14029 S Harvest Ave,,Norwalk,CA,90650.0,552100.0,7,4,0,32,57,38,Norwalk,C,,SMF,,0.0,0.0,6,0.0,0.0,0.0,0,0,0,6,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,Yes,No,No,Yes,No,No,No,No,No,6,0,6,0,,1.0,,0,0,,,0,0,6,6,1.0,1.0
344995,396-016451p,2018,ES,Los Angeles County Department of Public Social Services (DPSS),Cal Works Homeless Assistance Program* - 40 Norwalk,62490,12727 Norwalk Blvd, ,Norwalk,CA,90650.0,552200.0,7,4,0,32,57,38,Norwalk,C,Voucher beds,HC,,39.0,13.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,39,0,0,0,,,,0,0,,,0,0,39,39,1.0,1.0
339650,271-006450,2018,TH,Little House,Residential Services,60288,9718 Harvard St, ,Bellflower,CA,90706.0,554002.0,7,4,0,32,58,40,Bellflower,C,,SF,,0.0,0.0,28,0.0,0.0,0.0,0,0,1,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,28,0,0,0,,,,0,0,,,0,0,27,28,0.96,0.9285714285714286
346543,380-015503,2018,PSH,Our Place Housing Solutions,Bellflower Neighbors Program,60288,16429 Bellflower Blvd,,Bellflower,CA,90706.0,554204.0,7,4,0,32,58,38,Bellflower,C,,SMF+HC,,25.0,7.0,73,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,98,25,73,0,1.0,1.0,,0,0,,,0,0,98,98,1.0,0.95
338389,546-021900,2018,ES,The Congregational Church In Avalon,Ministry House,69037,236 Metropole Ave, ,Avalon,CA,90704.0,599000.0,8,4,0,26,70,47,Avalon,C,Facility-based beds,SMF,,0.0,0.0,6,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,6,0,0,0,,,,0,0,,,0,0,6,6,1.0,0.8333333333333334
343789,021-005820,2018,PSH,Homes for Life Foundation,CA1218 HACoLA Shelter Plus Care,62118,10402 -10410 S Normandie Ave ,                                                  ,Los Angeles,CA,90044.0,600202.0,8,2,0,30,62,43,Westmont / West Athens,C,,SMF,,0.0,0.0,11,0.0,0.0,0.0,0,0,0,11,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,Yes,No,No,Yes,No,No,No,No,No,11,0,11,0,,1.0,,0,0,,,0,0,11,11,1.0,1.0
346499,445-021150,2018,OPH,National Community Renaissance (National CORE),Encanto Court (105th and Normandie),62118,1345 W 105th St,,Los Angeles,CA,90044.0,600202.0,8,2,0,30,62,43,Westmont / West Athens,C,,SMF,,0.0,0.0,6,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,6,0,0,0,,,,0,0,,,0,0,6,6,1.0,1.0
338632,144-010910,2018,TH,United Friends of the Children,UFC Pathways to Independence SPA 8,61740,10040 S Van Ness , ,Inglewood,CA,90047.0,600400.0,8,2,0,30,62,43,Westmont / West Athens,C,,YMF,,0.0,0.0,14,0.0,0.0,0.0,0,0,14,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – clustered / multiple sites,No,No,No,No,No,No,No,No,No,No,No,No,14,0,14,0,,1.0,,0,0,,,0,0,13,14,0.93,0.9285714285714286
339598,152-004603,2018,ES,"First To Serve, Inc.",Winter Shelter Program Inglewood,61740,111 Grosvenor St, ,Inglewood,CA,90302.0,601302.0,8,2,0,35,62,43,Inglewood,C,Facility-based beds,SMF,,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,,,,100,100,2017-12-06,2018-03-31,0,0,40,100,0.4,0.4
338635,027-010953,2018,TH,"United States Veterans Initiative, Inc.",CA0520 Veterans In Progress,61740,733 S Hindry Ave, ,Inglewood,CA,90301.0,601401.0,8,2,0,35,62,43,Inglewood,C,,SMF,,0.0,0.0,100,0.0,0.0,0.0,0,94,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,Yes,No,Yes,No,No,No,No,No,No,100,0,100,0,,1.0,,0,0,,,0,0,85,100,0.85,0.85
338636,027-010955,2018,TH,"United States Veterans Initiative, Inc.",CA0526 Westside Residence and Employment Center,61740,733 S Hindry Ave, ,Inglewood,CA,90301.0,601401.0,8,2,0,35,62,43,Inglewood,C,,SMF,,0.0,0.0,180,0.0,0.0,0.0,0,180,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,Yes,No,Yes,No,No,No,No,No,No,180,0,180,0,,1.0,,0,0,,,0,0,74,180,0.41,0.4111111111111111
338639,027-010972,2018,TH,"United States Veterans Initiative, Inc.",VA Clinical Treatment,61740,733 S Hindry Ave, ,Inglewood,CA,90301.0,601401.0,8,2,0,35,62,43,Inglewood,N,,SMF,,0.0,0.0,70,0.0,0.0,0.0,0,70,0,0,0,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,70,0,70,0,,1.0,,0,0,,,0,0,27,70,0.39,0.38571428571428573
338640,027-010973,2018,SH,"United States Veterans Initiative, Inc.",VA Low Demand Safe Haven,61740,733 S Hindry Ave, ,Inglewood,CA,90301.0,601401.0,8,2,0,35,62,43,Inglewood,N,,SMF,,,,50,0.0,,,0,50,0,0,0,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,50,0,50,0,,1.0,,0,0,,,0,0,15,50,0.3,0.3
346596,390-016200,2018,PSH,"United States Veterans Initiative, Inc.",Westside Residence Hall II,61740,725 S Hindry Ave,,Inglewood,CA,90301.0,601401.0,8,2,0,35,62,43,Inglewood,C,,SMF,,0.0,0.0,186,0.0,0.0,0.0,0,186,0,186,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,186,0,0,0,,,,0,0,,,0,0,186,186,1.0,1.0
339541,300-009250,2018,TH,Richstone Family Center,Richstone - THP Plus and Transitional Living I,61596,4431 W 137th Pl ,,Hawthorne,CA,90250.0,602402.0,8,2,0,35,62,43,Hawthorne,C,,YF,,0.0,0.0,3,0.0,0.0,0.0,0,0,3,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,3,0,0,0,,,,0,0,,,0,0,3,3,1.0,0.3333333333333333
347605,415-017351,2018,OPH,"AMCAL Multi-Housing, Inc.",Terracina,62118,1226 W Imperial Hwy,,Los Angeles,CA,90011.0,602801.0,8,2,0,35,62,43,Westmont / West Athens,C,,SMF+HC,,16.0,6.0,6,0.0,0.0,16.0,0,0,6,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,22,0,0,0,,,,0,0,,,0,0,22,22,1.0,1.0
339012,267-006000,2018,TH,House of Yahweh,Transitional Program,69037,14524 Hawthorne Blvd, ,Lawndale,CA,90260.0,603801.0,8,2,0,35,62,43,Lawndale,C,,SMF+HC,,0.0,0.0,6,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,6,0,0,0,,,,0,0,,,0,0,6,6,1.0,1.0
342589,045-001022,2018,ES,1736 Family Crisis Center,Emergency Youth Shelter,69037,1736 Monterey Blvd, ,Hermosa Beach,CA,90254.0,621004.0,8,4,0,26,66,33,Hermosa Beach,C,Facility-based beds,YMF,,0.0,0.0,0,6.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,6,0,0,6,,,1.0,0,0,,,0,0,3,6,0.5,0.5
339580,407-017053,2018,TH,Family Promise of the South Bay,Family Promise of the South Bay,63744,2930 El Dorado St, ,Torrance,CA,90503.0,650401.0,8,4,0,35,66,43,Torrance,C,,HC,,14.0,4.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – clustered / multiple sites,No,No,No,No,No,No,No,No,No,No,No,No,14,0,0,0,,,,0,0,,,0,0,14,14,1.0,1.0
