HMIS Proj ID,Row #,Year,Proj. Type,Organization Name,Project Name,Address,City,State,ZIP,SPA,SD,CD,Community,Geo Code,HMIS-Participating,Inventory Type,Bed Type,Target Pop.,Project Gender,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Victim Service Provider,Additional Federal Funding: HUD-VASH,Additional Federal Funding: SSVF,Additional Federal Funding: GPD,Additional Federal Funding: GPD-BH,Additional Federal Funding: GPD-LD,Additional Federal Funding: GPD-HH,Additional Federal Funding: GPD-CT,Additional Federal Funding: GPD-SITH,Additional Federal Funding: GPD-TP,Additional Federal Funding: HCHV,Additional Federal Funding: HCHV-CRS,Additional Federal Funding: HCHV-SH,Additional Federal Funding: BCP,Additional Federal Funding: TLP,Additional Federal Funding: MGH,Additional Federal Funding: HOPWA,Additional Federal Funding: HOPWA-HMV,Additional Federal Funding: HOPWA-PH,Additional Federal Funding: HOPWA-STSF,Additional Federal Funding: HOPWA-TH,Additional Federal Funding: PIH,Additional Federal Funding: Other,Housing Type,McKinney- Vento: Esg,McKinney- Vento: EsgEs,McKinney- Vento: EsgRrh,McKinney- Vento: Coc,McKinney- Vento: CocSh,McKinney- Vento: CocTh,McKinney- Vento: CocPsh,McKinney- Vento: CocRrh,McKinney- Vento: CocSro,McKinney- Vento: SpC,McKinney- Vento: S8,McKinney- Vento: SHP,McKinney- Vento: YHDP,Year-Round Beds,Total Seasonal Beds,Availability Start Date,Availability End Date,Overflow Beds,Individual Household Counted as Domestic Violence Victim,Family Household Members Counted as Domestic Violence Victim,Youth Household Members Counted as Domestic Violence Victim,PIT Count,Total Beds,Utilization Rate
3565,440889,2020,ES,Volunteers of America of Los Angeles,Winter Shelter Program Steinmetz Park SPA 3,1545 S. Stimson Ave.,Hacienda Heights,CA,91745,3,4,0,Hacienda Heights,69037,Yes,C,Facility-based beds,,All,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,0,30,2019-11-27,2020-03-31,0,3.0,0.0,0.0,15.0,30,0.5
3565,440890,2020,ES,Volunteers of America of Los Angeles,Winter Shelter Program Steinmetz Park SPA 3,1545 S. Stimson Ave.,Hacienda Heights,CA,91745,3,4,0,Hacienda Heights,69037,Yes,U,Facility-based beds,,All,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,0,14,2020-04-01,2020-12-31,0,3.0,0.0,0.0,,0,
3568,441185,2020,ES,Valley Oasis,AVD FSC Crisis Housing,310 E. Palmdale Blvd.,Palmdale,CA,93550,1,5,0,Palmdale,62658,Yes,C,Facility-based beds,,All,37,13,1,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,38,0,,,0,0.0,0.0,0.0,38.0,38,1.0
3569,441187,2020,ES,The Salvation Army,TSA FSC Westwood Transitional Village Crisis Housing,1401 S. Sepulveda Blvd.,Los Angeles,CA,90025,5,3,0,Veterans Administration,62118,Yes,C,Facility-based beds,,,105,30,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,105,0,,,0,,,,100.0,105,0.95
3570,441188,2020,ES,The Salvation Army,TSA FSC Zahn Memorial Center Crisis Housing,832 W. James M. Wood Blvd.,Los Angeles,CA,90015,4,1,14,Downtown,62118,Yes,C,Facility-based beds,,All,18,9,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,18,0,,,0,0.0,0.0,0.0,21.0,18,1.17
3571,441189,2020,ES,"Special Service for Groups, Inc.",SSG FSC Crisis Housing Motel/Hotel Vouchers (Vouchers),5849 Crocker St.,Los Angeles,CA,90003,6,2,9,Florence,62118,Yes,C,Voucher beds,,All,978,326,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,978,0,,,0,0.0,48.0,0.0,978.0,978,1.0
3572,441190,2020,ES,Los Angeles House of Ruth,LHR FSC Crisis Housing,605 N. Cummings St.,Los Angeles,CA,90033,4,1,14,Boyle Heights,62118,Yes,C,Facility-based beds,,All,19,5,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,19,0,,,0,0.0,0.0,0.0,19.0,19,1.0
3573,441191,2020,ES,"Catholic Charities of Los Angeles, Inc.",CCL FSC Crisis Housing San Gabriel,2198 San Gabriel Ave.,Long Beach,CA,90810,8,4,0,Long Beach,62088,Yes,C,Facility-based beds,,All,49,14,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,49,0,,,0,1.0,0.0,0.0,43.0,49,0.88
3575,440891,2020,ES,Volunteers of America of Los Angeles,Winter Shelter Program SPA 1,38626 9th Street,Palmdale,CA,93550,1,5,0,Palmdale,62658,Yes,C,Facility-based beds,,All,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,0,50,2019-12-09,2020-03-31,0,2.0,0.0,0.0,10.0,50,0.2
3575,440892,2020,ES,Volunteers of America of Los Angeles,Winter Shelter Program SPA 1,38626 9th Street,Palmdale,CA,93550,1,5,0,Palmdale,62658,Yes,U,Facility-based beds,,All,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,0,31,2020-04-01,2020-12-31,0,2.0,0.0,0.0,,0,
3577,441192,2020,ES,Volunteers of America of Los Angeles,RHY Basic Center - Emergency Shelter Program SPA 2,6428 Whitsett Ave.,North Hollywood,CA,91606,2,3,2,Valley Glen,62118,Yes,C,Facility-based beds,,Female,0,0,8,0,0,0,0,0,8,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,8,0,,,0,0.0,0.0,0.0,2.0,8,0.25
3579,441193,2020,ES,First To Serve Inc.,CES Crisis Housing Family,8501 S. San Pedro St.,Los Angeles,CA,90003,6,2,9,Florence,62118,Yes,C,Facility-based beds,,All,50,25,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,50,0,,,0,0.0,0.0,0.0,37.0,50,0.74
3581,441904,2020,PSH,Los Angeles County Department of Mental Health (DMH),CA0393 DMH,550 S. Vermont Ave.,Los Angeles,CA,90020,4,2,13,Koreatown,62118,Yes,C,,,All,0,0,16,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,16,0,,,0,0.0,0.0,0.0,10.0,16,0.62
3582,441194,2020,ES,"San Fernando Valley Community Mental Health Center, Inc.",DHS Interim Housing Town Homes,14203 Sylvan St.,Van Nuys,CA,91401,2,3,6,Van Nuys,62118,Yes,C,Facility-based beds,,All,0,0,28,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,28,0,,,0,0.0,0.0,0.0,0.0,28,0.0
3583,441195,2020,ES,"San Fernando Valley Community Mental Health Center, Inc.",DHS Interim Housing SRO,14303 Sylvan St.,Van Nuys,CA,91401,2,3,6,Van Nuys,62118,Yes,C,Facility-based beds,,,0,0,10,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,10,0,,,0,0.0,0.0,0.0,4.0,10,0.4
3586,441196,2020,ES,"Special Service for Groups, Inc.",CES Enhanced Bridge Housing Single Females,1422 S. Wilton Pl.,Los Angeles,CA,90019,4,2,10,Arlington Heights,62118,Yes,C,Facility-based beds,,,0,0,16,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,16,0,,,0,,,,11.0,16,0.69
3587,441197,2020,ES,People Assisting the Homeless (PATH),A Bridge Home Sunset Youth,100 Sunset Ave.,Venice,CA,90291,5,3,11,Venice,62118,Yes,C,Facility-based beds,,All,0,0,54,0,0,0,0,0,54,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,54,0,,,0,0.0,0.0,0.0,0.0,54,0.0
3588,441198,2020,ES,People Assisting the Homeless (PATH),A Bridge Home Sunset Individuals,100 Sunset Ave.,Venice,CA,90291,5,3,11,Venice,62118,Yes,C,Facility-based beds,,All,0,0,100,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,100,0,,,0,0.0,0.0,0.0,0.0,100,0.0
3592,441199,2020,ES,"Catholic Charities of Los Angeles, Inc.",CES Bridge Housing Project Achieve,1368 Oregon Ave.,Long Beach,CA,90813,8,4,0,Long Beach,62088,Yes,C,Facility-based beds,,All,0,0,40,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,40,0,,,0,0.0,0.0,0.0,7.0,40,0.18
3606,441200,2020,ES,People Assisting the Homeless (PATH),A Bridge Home YWCA Youth,1215 Lodi Pl.,Los Angeles,CA,90038,4,3,13,Hollywood,62118,Yes,U,Facility-based beds,,All,0,0,0,30,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,30,0,,,0,0.0,0.0,0.0,,30,
3607,441201,2020,ES,LA Family Housing Corporation (LAFH),LFH FSC Crisis Housing Cesar Chavez SPA 4,207 N. Breed St.,Los Angeles,CA,90033,4,1,14,Boyle Heights,62118,Yes,C,Facility-based beds,,All,88,21,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,88,0,,,0,0.0,0.0,0.0,75.0,88,0.85
3610,441905,2020,PSH,SRO Housing Corporation,Angelus Inn,518 San Julian St.,Los Angeles,CA,90013,4,2,14,Downtown,62118,No,C,,,All,0,0,23,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,23,0,,,0,0.0,0.0,0.0,20.0,23,0.87
3611,441906,2020,PSH,SRO Housing Corporation,Courland Hotel,520 S. Wall St.,Los Angeles,CA,90013,4,2,14,Downtown,62118,No,C,,,All,0,0,15,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,15,0,,,0,0.0,0.0,0.0,15.0,15,1.0
3612,441907,2020,PSH,SRO Housing Corporation,Ellis Hotel,802 E. 6th St.,Los Angeles,CA,90021,4,2,14,Downtown,62118,No,C,,,All,0,0,21,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,21,0,,,0,0.0,0.0,0.0,17.0,21,0.81
3613,441908,2020,PSH,SRO Housing Corporation,Florence Apartments,310 5th St.,Los Angeles,CA,90013,4,1,14,Downtown,62118,No,C,,,All,0,0,56,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,56,0,,,0,0.0,0.0,0.0,46.0,56,0.82
3614,441909,2020,PSH,SRO Housing Corporation,Harold Apartments,323 5th St.,Los Angeles,CA,90013,4,1,14,Downtown,62118,No,C,,,All,0,0,40,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,40,0,,,0,0.0,0.0,0.0,40.0,40,1.0
3615,441910,2020,PSH,SRO Housing Corporation,Haskell Apartments,528 Wall St.,Los Angeles,CA,90013,4,2,14,Downtown,62118,No,C,,,All,0,0,20,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,20,0,,,0,0.0,0.0,0.0,19.0,20,0.95
3616,441911,2020,PSH,SRO Housing Corporation,La Jolla Apartments,721 E. 6th St.,Los Angeles,CA,90021,4,2,14,Downtown,62118,No,C,,,All,0,0,38,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,38,0,,,0,0.0,0.0,0.0,33.0,38,0.87
3617,441912,2020,PSH,SRO Housing Corporation,Regal Apartments,815 6th St.,Los Angeles,CA,90021,4,2,14,Downtown,62118,No,C,,,All,0,0,31,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,31,0,,,0,0.0,0.0,0.0,26.0,31,0.84
3618,441913,2020,PSH,SRO Housing Corporation,Ward Apartments,512 Wall St.,Los Angeles,CA,90013,4,2,14,Downtown,62118,No,C,,,All,0,0,24,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,24,0,,,0,0.0,0.0,0.0,21.0,24,0.88
3641,441914,2020,PSH,The People Concern,PBV Vermont Corridor Apartments,433 S. Vermont Ave.,Los Angeles,CA,90020,4,2,10,Koreatown,62118,No,U,,,,0,0,35,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,35,0,,,0,,,,,35,
3642,441915,2020,PSH,Housing Works,PBV Stanford Ave Apartments,14733-14803 S. Stanford Ave,Compton,CA,90220,6,2,0,Rosewood/Rancho Dominguez,62118,No,U,,,,0,0,53,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,53,0,,,0,0.0,0.0,0.0,,53,
3643,441916,2020,PSH,St. Joseph Center,PBV Westmont Vista,1763 W Imperial Hwy.,Los Angeles,CA,90047,8,2,0,Athens-Westmont,62118,No,U,,,All,0,0,38,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,38,0,,,0,0.0,0.0,0.0,,38,
3644,441917,2020,PSH,Housing Authority of the City of Los Angeles (HACLA),PBV/VASH Western Ave Apartments,5501 S. Western Ave.,Los Angeles,CA,90062,6,2,8,Chesterfield Square,62118,No,U,,,,0,0,32,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,32,0,,,0,,,,,32,
3645,441918,2020,PSH,Skid Row Housing Trust,PBV 649 LOFTS,649 S. Wall St.,Los Angeles,CA,90014,4,2,14,Downtown,62118,No,U,,,All,0,0,54,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,54,0,,,0,0.0,0.0,0.0,,54,
3646,441919,2020,PSH,St. Joseph Center,PBV The Pointe on Vermont,7600 S.Vermont Ave.,Los Angeles,CA,90044,6,2,8,Vermont Knolls,62118,No,U,,,All,0,0,25,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,25,0,,,0,0.0,0.0,0.0,,25,
3647,441920,2020,PSH,Housing Works,PBV 88th & Vermont,8707 S. Menlo Ave.,Los Angeles,CA,90044,6,2,8,Vermont Vista,62118,No,C,,,All,40,19,27,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,67,0,,,0,0.0,0.0,0.0,67.0,67,1.0
3648,441922,2020,PSH,Los Angeles County Development Authority (LACDA),PBV Springhaven,1854 E. 118th St.,Los Angeles,CA,90059,6,2,0,Willowbrook,62118,No,U,,,,0,0,50,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,50,0,,,0,,,,,50,
3649,441923,2020,PSH,Homeless Health Care Los Angeles,PBV Aria Apartments,1532 Cambria St.,Los Angeles,CA,90017,4,1,1,Westlake,62118,No,U,,,,0,0,56,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,56,0,,,0,,,,,56,
3650,441924,2020,PSH,SRO Housing Corporation,PBV RISE Apartments,4050 S. Figueroa St.,Los Angeles,CA,90037,6,2,9,Vermont Square,62118,No,U,,,All,0,0,56,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,56,0,,,0,0.0,0.0,0.0,,56,
3654,441925,2020,PSH,Housing Authority of the City of Los Angeles (HACLA),PBV Residence on Main,6901 S. Main St.,Los Angeles,CA,90003,6,2,9,Florence,62118,No,U,,,,0,0,49,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,49,0,,,0,,,,,49,
3655,441926,2020,PSH,Affordable Living for the Aging,PBV Rampart Mint Apartments,252 S. Rampart Blvd.,Los Angeles,CA,90057,4,1,13,Westlake,62118,No,U,,,,0,0,22,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,22,0,,,0,,,,,22,
3656,441927,2020,PSH,New Directions for Veterans,PBV Pico Robertson Senior Community,8866 W. Pico Blvd.,Los Angeles,CA,90035,5,2,5,South Robertson,62118,No,U,,,,0,0,48,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,48,0,,,0,,,,,48,
3657,441928,2020,PSH,Homeless Health Care Los Angeles,PBV Broadway Apartments Preservation,301 W. 49TH St.,Los Angeles,CA,90037,6,2,9,South Park,62118,No,U,,,,0,0,34,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,34,0,,,0,,,,,34,
3658,441929,2020,PSH,Housing Authority of the City of Los Angeles (HACLA),PBV Casa de Rosas Campus,2600 S. Hoover St.,Los Angeles,CA,90007,6,1,9,University Park,62118,No,U,,,,0,0,18,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,18,0,,,0,,,,,18,
3659,441930,2020,PSH,A Community of Friends,PBV Casa del Sol,"3701 Wilshire Blvd., Ste 700",Los Angeles,CA,90010,4,2,10,Koreatown,62118,No,U,,,All,0,0,43,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,43,0,,,0,0.0,0.0,0.0,,43,
3660,441931,2020,PSH,A Community of Friends,PBV Firestone Phoenix,7321 Miramonte Blvd.,Los Angeles,CA,90001,6,2,0,Florence-Firestone,62118,No,U,,,All,0,0,36,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,36,0,,,0,0.0,0.0,0.0,,36,
3661,441932,2020,PSH,"Jovenes, Inc.",PBV Cielito Lindo II,2423 - 2431 E 1st St.,Los Angeles,CA,90033,4,1,14,Boyle Heights,62118,No,U,,,All,0,0,14,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,14,0,,,0,0.0,0.0,0.0,,14,
3662,441933,2020,PSH,St. Joseph Center,PBV Metro at Buckingham Phase 2,4018 S. Buckingham Rd.,Los Angeles,CA,90008,6,2,10,Baldwin Hills/Crenshaw,62118,No,U,,,All,0,0,51,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,51,0,,,0,0.0,0.0,0.0,,51,
3663,441934,2020,PSH,Penny Lane Centers,PBV Metamorphosis on Foothill,13574 Foothill  Blvd.,Sylmar,CA,91342,2,3,7,Sylmar,62118,No,U,,,All,0,0,47,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,47,0,,,0,0.0,0.0,0.0,,47,
3671,441935,2020,PSH,Los Angeles County Development Authority (LACDA),PBV/VASH El Nuevo Amanecer,3651 E. 1st St.,Los Angeles,CA,90063,7,1,0,East Los Angeles,69037,No,U,,,,0,0,31,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,31,0,,,0,,,,,31,
3674,441936,2020,TH,"Chosen Gospel Recovery, Inc.",Ruby House Women and Children,2026 W. 54th St.,Los Angeles,CA,90037,6,2,8,Chesterfield Square,62118,No,C,,,Female,39,18,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,39,0,,,0,0.0,5.0,0.0,39.0,39,1.0
3675,441937,2020,TH,"Chosen Gospel Recovery, Inc.",Ruby House Women Only,2024 W. 54th St.,Los Angeles,CA,90037,6,2,8,Chesterfield Square,62118,No,C,,,Female,0,0,8,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,8,0,,,0,0.0,0.0,0.0,8.0,8,1.0
3676,441938,2020,TH,"Chosen Gospel Recovery, Inc.",Momma's House Mens Facility,817-819 W. 54th St.,Los Angeles,CA,90037,6,2,9,Vermont-Slauson,62118,No,C,,,Male,10,3,9,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,19,0,,,0,4.0,3.0,0.0,19.0,19,1.0
3677,441940,2020,PSH,Homeless Health Care Los Angeles,PBV Hope on Alvarado,166 S. Alvarado St.,Los Angeles,CA,90057,4,1,13,Westlake,62118,No,U,,,,0,0,84,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,84,0,,,0,,,,,84,
3678,441941,2020,PSH,SRO Housing Corporation,PBV Hartford Villa Apartments,445 S. Hartford Ave,Los Angeles,CA,90017,4,1,1,Westlake,62118,No,U,,,All,0,0,100,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,100,0,,,0,0.0,0.0,0.0,,100,
3681,441942,2020,PSH,Skid Row Housing Trust,PBV FLOR 401 Lofts,401 E. 7th St.,Los Angeles,CA,90014,4,2,14,Downtown,62118,No,U,,,All,0,0,98,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,98,0,,,0,0.0,0.0,0.0,,98,
3682,441943,2020,PSH,The People Concern,PBV Kensington II,45348-45350 32nd St West.,Los Angeles,CA,93536,1,5,0,Lancaster,61914,No,U,,,,0,0,50,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,50,0,,,0,,,,,50,
3684,441202,2020,ES,City of Pomona,CES Bridge Housing Program,1400 E. Mission Blvd.,Pomona,CA,91766,3,1,0,Pomona,62850,Yes,C,Facility-based beds,,All,0,0,50,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,50,0,,,0,0.0,0.0,0.0,0.0,50,0.0
