Row #,LAUID,Year,Proj. Type,Organization Name,Project Name,Address,City,State,ZIP,Geo Code,Census Tract,SPA,SD,CD,SSD,AD,Inventory Type,TH Unit Type,Bed Type,Target Pop. A,Target Pop. B,Youth Program,Veteran Program,HMIS,McKinney- Vento,LAHSA Funded,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Year-Round Beds,HMIS Beds HH w/ Children,HMIS Beds HH w/o Children,HMIS Beds HH w/ only Children,% of HMIS Beds HH with Children,% of HMIS Beds HH without Children,% of HMIS Beds HH w/ only Children,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow Beds,HMIS Overflow Beds,PIT Count,Total Beds,Utilization Rate
251086,040-009445,2016,ES,The Salvation Army,Pacific Clinics Emergency Shelter,5600 Rickenbacker Road Bldg. 2A/B,Bell,CA,90201.0,69037.0,532304.0,SPA 7,SD 1,NA ,SSD 32,AD 53,C,,Facility-based beds,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,21,0.0,0.0,0.0,,0.0,0.0,,,21,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,16.0,21,0.76
251329,040-009449,2016,RRH,The Salvation Army,SSVF RRH,11301 WILSHIRE BLVD,Los Angeles,CA,90073.0,62118.0,701100.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,,,SMF+HC,,0,1,HMIS,Yes,Yes,0.0,0.0,1,0.0,0.0,0.0,,1.0,0.0,,,1,0.0,1.0,0.0,,1.0,,,,,,,,1.0,1,1.0
251132,040-009431,2016,ES,The Salvation Army,The Salvation Army Bell Shelter,5600 Rickenbacker Rd.,Bell,CA,90201.0,69037.0,532304.0,SPA 7,SD 1,NA ,SSD 32,AD 53,C,,Facility-based beds,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,40,0.0,0.0,0.0,,0.0,0.0,,,40,0.0,40.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,40.0,40,1.0
251128,040-009400,2016,TH,The Salvation Army,The Salvation Army SC Division LA Alegria (aka Bethesda House at Alegria),2737 W. Sunset Blvd.,Los Angeles,CA,90026.0,62118.0,195600.0,SPA 4,SD 1,CD13,SSD 24,AD 51,C,Single,,HC,HIV,0,0,HMIS,Yes,Yes,49.0,16.0,0,0.0,0.0,0.0,,0.0,0.0,,,49,49.0,0.0,0.0,1.0,,,,,,,,,42.0,49,0.86
251082,040-009405,2016,TH,The Salvation Army,The Salvation Army SC Division LA Bell Shelter II,5600 Rickenbacker Rd.,Bell,CA,90201.0,69037.0,532304.0,SPA 7,SD 1,NA ,SSD 32,AD 53,C,Single,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,96,0.0,0.0,0.0,,0.0,0.0,,,96,0.0,96.0,0.0,,1.0,,,,,,,,97.0,96,1.01
251041,040-009416,2016,TH,The Salvation Army,The Salvation Army SC Division LA Santa Fe Springs TLC,,,CA,,,,SPA 7,SD 4,NA ,SSD 32,AD 57,C,Single,,HC,DV,0,0,Non-HMIS,Yes,Yes,116.0,28.0,0,0.0,0.0,0.0,,0.0,0.0,,,116,,,0.0,,,,,,,,,,43.0,116,0.37
251084,040-009422,2016,TH,The Salvation Army,The Way In Youth Shelter,5939 Hollywood Blvd,Los Angeles,CA,90028.0,62118.0,191000.0,SPA 4,SD 3,CD13,SSD 26,AD 50,C,Single,,SMF,,1,0,HMIS,Yes,Yes,0.0,0.0,31,0.0,0.0,0.0,,0.0,31.0,,,31,0.0,31.0,0.0,,1.0,,,,,,,,31.0,31,1.0
251042,040-009447,2016,TH,The Salvation Army,Wellness Center Transitional Housing (non-HMIS),5600 Rickenbacker Road Bldg. 2A/B,Bell,CA,90201.0,69037.0,532304.0,SPA 7,SD 1,NA ,SSD 32,AD 53,C,Single,,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,10,0.0,0.0,0.0,,0.0,0.0,,,10,0.0,0.0,0.0,,,,,,,,,,11.0,10,1.1
251163,040-009404,2016,ES,The Salvation Army,Winter Shelter Program,"5600 Rickenbacker Rd., 2A/B",Bell,CA,90201.0,69037.0,532304.0,SPA 7,SD 1,NA ,SSD 32,AD 53,C,,Facility-based beds,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,0,0.0,,,,,,,,0,0.0,0.0,0.0,,,,99.0,99.0,2015-10-01,2016-03-31,0.0,0.0,95.0,99,0.96
251131,040-009427,2016,ES,The Salvation Army,Zahn Emergency Shelter,832 W. James M Wood Blvd.,Los Angeles,CA,90015.0,62118.0,207710.0,SPA 4,SD 1,CD14,SSD 30,AD 53,C,,Facility-based beds,HC,,0,0,HMIS,Yes,Yes,40.0,10.0,0,0.0,0.0,0.0,,0.0,0.0,,,40,40.0,0.0,0.0,1.0,,,0.0,0.0,,,0.0,0.0,33.0,40,0.82
250964,110-009607,2016,PSH,The Serra Project,CHOISS Program - SPA 7 (a),9217 WASHBURN RD,Downey,CA,90242.0,61032.0,551102.0,SPA 7,SD 4,NA ,SSD 32,AD 58,C,,,SMF+HC,HIV,0,0,HMIS,Yes,Yes,14.0,4.0,9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23,14.0,9.0,0.0,1.0,1.0,,,,,,,,23.0,23,1.0
250874,110-009604,2016,PSH,The Serra Project,CHOISS Program - SPA 7 (b),12044 WALNUT ST,Norwalk,CA,90650.0,62490.0,552200.0,SPA 7,SD 4,NA ,SSD 32,AD 57,C,,,SMF+HC,HIV,0,0,HMIS,Yes,Yes,16.0,4.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,16.0,6.0,0.0,1.0,1.0,,,,,,,,15.0,22,0.68
251213,110-009609,2016,PSH,The Serra Project,CHOISS SPA 3,825 COLORADO BLVD,Los Angeles,CA,90041.0,62118.0,181000.0,SPA 4,SD 1,CD14,SSD 24,AD 51,C,,,SMF+HC,HIV,0,0,HMIS,Yes,Yes,21.0,8.0,12,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,33,21.0,12.0,0.0,1.0,1.0,,,,,,,,28.0,33,0.85
250883,110-009603,2016,PSH,The Serra Project,CHOISS SPA 5,506 OCEAN PARK BLVD,Santa Monica,CA,90405.0,63384.0,702002.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,,,SMF+HC,HIV,0,0,HMIS,Yes,Yes,2.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.0,3.0,0.0,1.0,1.0,,,,,,,,3.0,5,0.6
251297,110-009610,2016,PSH,The Serra Project,HOPWA - CHOISS Program SSML,825 Colorado Blvd,Los Angeles,CA,90041.0,62118.0,181000.0,SPA 4,SD 1,CD14,SSD 24,AD 51,C,,,SMF+HC,HIV,0,0,Non-HMIS,No,No,19.0,7.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,,,,,,,,,,55.0,55,1.0
251372,110-009606,2016,TH,The Serra Project,Serra Project - 12th Avenue,1428 12th Ave ,Los Angeles,CA,90019.0,62118.0,218110.0,SPA 4,SD 2,CD10,SSD 30,AD 54,N,Single,,SMF,HIV,0,0,Non-HMIS,No,No,0.0,0.0,6,0.0,0.0,0.0,,0.0,0.0,,,6,0.0,0.0,0.0,,,,,,,,,,6.0,6,1.0
251091,506-019700,2016,TH,The Teen Project Inc,Freehab,8140 Sunland Blvd,Sun Valley,CA,91352.0,62118.0,122122.0,SPA 2,SD 3,CD6,SSD 18,AD 39,C,Single,,SF,,1,0,Non-HMIS,No,No,0.0,0.0,85,0.0,0.0,0.0,,0.0,85.0,,,85,0.0,0.0,0.0,,,,,,,,,,35.0,85,0.41
254768,506-019701,2016,TH,The Teen Project Inc,TAY Transitional Housing,8140 Sunland Blvd.,Los Angeles,CA,91352.0,62118.0,122122.0,SPA 2,SD 3,CD6,SSD 18,AD 39,N,Single,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,40,0.0,0.0,0.0,,0.0,0.0,,,40,0.0,40.0,0.0,,1.0,,,,,,,,15.0,40,0.38
254762,511-019951,2016,TH,The Village Family Services,TAY Transitional Housing Program,7843 Lankershim Blvd.,Los Angeles,CA,91605.0,62118.0,121900.0,SPA 2,SD 3,CD6,SSD 18,AD 39,N,Single,,SM,,0,0,HMIS,Yes,Yes,0.0,0.0,6,0.0,0.0,0.0,,0.0,0.0,,,6,0.0,6.0,0.0,,1.0,,,,,,,,3.0,6,0.5
251174,373-015057,2016,ES,The Whole Child,Coordinated Assessment Motel Vouchers,10155 Colima Rd,Whittier,CA,90603.0,64074.0,503301.0,SPA 7,SD 4,NA ,SSD 32,AD 57,C,,Voucher beds,SMF+HC,,0,0,HMIS,Yes,Yes,79.0,16.0,0,0.0,0.0,0.0,,0.0,0.0,,,79,79.0,0.0,0.0,1.0,,,0.0,0.0,,,0.0,0.0,79.0,79,1.0
251291,373-015054,2016,RRH,The Whole Child,First 5 LA Rental Assistance RRH Round 2,10155 COLIMA RD,Whittier,CA,90603.0,64074.0,503301.0,SPA 7,SD 4,NA ,SSD 32,AD 57,C,,,HC,,0,0,HMIS,Yes,Yes,83.0,21.0,0,0.0,0.0,0.0,,0.0,0.0,,,83,83.0,0.0,0.0,1.0,,,,,,,,,83.0,83,1.0
251324,373-015053,2016,ES,The Whole Child,FSC Emergency Shelter,207 N. Breed St.,Los Angeles,CA,90033.0,62118.0,204420.0,SPA 4,SD 1,CD14,SSD 24,AD 53,N,,Facility-based beds,HC,,0,0,HMIS,Yes,Yes,45.0,6.0,0,0.0,0.0,0.0,,0.0,0.0,,,45,45.0,0.0,0.0,1.0,,,0.0,0.0,,,0.0,0.0,23.0,45,0.51
251353,373-015052,2016,RRH,The Whole Child,FSC Rapid Re-Housing,10155 COLIMA RD,Whittier,CA,90603.0,64074.0,503301.0,SPA 7,SD 4,NA ,SSD 32,AD 57,N,,,HC,,0,0,HMIS,Yes,Yes,33.0,8.0,0,0.0,0.0,0.0,,0.0,0.0,,,33,33.0,0.0,0.0,1.0,,,,,,,,,33.0,33,1.0
251207,373-015050,2016,OPH,The Whole Child (formerly Rio Hondo Temporary Home),Homeless Section 8 Voucher Program (HACoLA),10155 COLIMA RD,Whittier,CA,90603.0,64074.0,503301.0,SPA 7,SD 4,NA ,SSD 32,AD 57,C,,,HC,,0,0,HMIS,Yes,Yes,83.0,29.0,0,0.0,0.0,0.0,,0.0,0.0,,,83,83.0,0.0,0.0,1.0,,,,,,,,,83.0,83,1.0
250926,313-010751,2016,PSH,Tri-City Mental Health Center,Tri-City Mental Health,200 N. Garey Ave.,Pomona,CA,91767.0,62850.0,402200.0,SPA 3,SD 1,NA ,SSD 9,AD 18,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28,0.0,28.0,0.0,,1.0,,,,,,,,28.0,28,1.0
250856,314-010865,2016,TH,Union Rescue Mission,Apprentice,545 S. San Pedro St.,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,Single,,SM,,0,0,Non-HMIS,No,No,0.0,0.0,88,0.0,0.0,0.0,,0.0,0.0,,,88,0.0,0.0,0.0,,,,,,,,,,53.0,88,0.6
250909,314-010867,2016,TH,Union Rescue Mission,Gateway Transitional Men,545 S. San Pedro St.,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,Single,,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,303,0.0,0.0,0.0,,0.0,0.0,,,303,0.0,0.0,0.0,,,,,,,,,,299.0,303,0.99
250929,314-010855,2016,TH,Union Rescue Mission,Hope Gardens Family Center,12249 Lopez Canyon Rd.,Sylmar,CA,91342.0,62118.0,930200.0,SPA 2,SD 5,NA ,SSD 18,AD 36,C,Single,,SFHC,,0,0,Non-HMIS,No,No,136.0,68.0,12,0.0,0.0,0.0,,0.0,0.0,,,148,0.0,0.0,0.0,,,,,,,,,,138.0,148,0.93
251094,314-010868,2016,PSH,Union Rescue Mission,Hope Gardens Senior Center,12249 Lopez Canyon Rd.,Sylmar,CA,91342.0,62118.0,930200.0,SPA 2,SD 5,NA ,SSD 18,AD 36,C,,,SF,,0,0,Non-HMIS,No,No,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,,,,,,,,,,21.0,24,0.88
250927,314-010850,2016,ES,Union Rescue Mission,Men/Women Guest Services - Emergency Shelter,545 S. San Pedro St.,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,Facility-based beds,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,111,0.0,0.0,0.0,,0.0,0.0,,,111,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,81.0,111,0.73
250928,314-010851,2016,TH,Union Rescue Mission,Residential Recovery Program (CLDP),545 S. San Pedro St.,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,Single,,SM,,0,0,Non-HMIS,No,No,0.0,0.0,176,0.0,0.0,0.0,,0.0,0.0,,,176,0.0,0.0,0.0,,,,,,,,,,87.0,176,0.49
250908,314-010857,2016,ES,Union Rescue Mission,Women's and Children Emergency Beds - 1st STEP Family,545 S. San Pedro St.,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,Facility-based beds,HC,,0,0,Non-HMIS,No,No,100.0,36.0,0,0.0,0.0,0.0,,0.0,0.0,,,100,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,100.0,100,1.0
251051,176-000007,2016,ES,Union Station Homeless Services,Coordinated Assessment Motel Vouchers,1755 Huntington Dr Suite 103,Duarte,CA,91010.0,69037.0,430101.0,SPA 3,SD 5,NA ,SSD 10,AD 20,C,,Voucher beds,HC,,0,0,HMIS,Yes,Yes,37.0,9.0,0,0.0,0.0,0.0,,0.0,0.0,,,37,37.0,0.0,0.0,1.0,,,0.0,0.0,,,0.0,0.0,37.0,37,1.0
251341,176-013001,2016,RRH,Union Station Homeless Services,FSC Rapid Re-Housing,1755 HUNTINGTON DR,Duarte,CA,91010.0,69037.0,430101.0,SPA 3,SD 5,NA ,SSD 10,AD 20,N,,,HC,,0,0,HMIS,Yes,Yes,66.0,20.0,1,0.0,0.0,0.0,,0.0,0.0,,,67,66.0,1.0,0.0,1.0,1.0,,,,,,,,67.0,67,1.0
254761,144-010906,2016,TH,United Friends of the Children,Pathways to Independence A (499),7061 W. Manchester Ave.,Los Angeles,CA,90045.0,62118.0,276500.0,SPA 5,SD 2,CD11,SSD 26,AD 62,C,Single,,YMF,,0,1,HMIS,Yes,Yes,0.0,0.0,9,0.0,0.0,0.0,,9.0,0.0,,,9,0.0,9.0,0.0,,1.0,,,,,,,,9.0,9,1.0
250892,144-010907,2016,TH,United Friends of the Children,Pathways to Independence B (511),13931 Coteau Dr.,Whittier,CA,90604.0,64074.0,503105.0,SPA 7,SD 4,NA ,SSD 32,AD 57,C,Multiple,,SMF,,1,0,HMIS,Yes,Yes,0.0,0.0,38,0.0,0.0,0.0,,0.0,38.0,,,38,0.0,0.0,0.0,,,,,,,,,,26.0,38,0.68
254763,144-010908,2016,TH,United Friends of the Children,UFC Pathways to Independence SPA 5,7061 W Manchester,Westchester,CA,90045.0,62118.0,276500.0,SPA 5,SD 2,CD11,SSD 26,AD 62,C,Single,,SMF+HC,,1,1,Non-HMIS,No,No,2.0,1.0,6,0.0,0.0,2.0,,2.0,4.0,,,8,0.0,0.0,0.0,,,,,,,,,,8.0,8,1.0
254766,144-010909,2016,TH,United Friends of the Children,UFC Pathways to Independence SPA 7,10215 - 10231 Ruoff Ave,Whittier,CA,90604.0,64074.0,503302.0,SPA 7,SD 4,NA ,SSD 32,AD 57,C,Single,,SMF+HC,,1,1,Non-HMIS,No,No,6.0,3.0,81,0.0,0.0,6.0,,6.0,75.0,,,87,0.0,0.0,0.0,,,,,,,,,,71.0,87,0.82
254767,144-010910,2016,TH,United Friends of the Children,UFC Pathways to Independence SPA 8,121 W 103rd Street,Los Angeles,CA,90047.0,62118.0,240500.0,SPA 6,SD 2,CD8,SSD 30,AD 64,C,Single,,SMF,,1,0,Non-HMIS,No,No,0.0,0.0,27,0.0,0.0,0.0,,0.0,27.0,,,27,0.0,0.0,0.0,,,,,,,,,,22.0,27,0.81
251052,390-016200,2016,PSH,United States Veterans Initiative / Cantwell-Anderson,Westside Residence Hall II,725 S. Hindry Avenue,Inglewood,CA,90301.0,61740.0,601401.0,SPA 8,SD 2,NA ,SSD 35,AD 62,C,,,SMF,,0,1,Non-HMIS,No,No,0.0,0.0,196,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,196,0.0,0.0,0.0,,,,,,,,,,186.0,196,0.95
251198,027-010953,2016,TH,"United States Veterans Initiative, Inc.",GPD - Veterans in Progress Program,733 S. Hindry Ave.,Inglewood,CA,90301.0,61740.0,601401.0,SPA 8,SD 2,NA ,SSD 35,AD 62,C,Single,,SMF,,0,1,HMIS,Yes,Yes,0.0,0.0,100,0.0,0.0,0.0,,100.0,0.0,,,100,0.0,100.0,0.0,,1.0,,,,,,,,100.0,100,1.0
251209,027-010955,2016,TH,"United States Veterans Initiative, Inc.",GPD - Westside Residence Hall,733 S. Hindry Ave.,Inglewood,CA,90301.0,61740.0,601401.0,SPA 8,SD 2,NA ,SSD 35,AD 62,C,Single,,SMF,,0,1,HMIS,Yes,Yes,0.0,0.0,325,0.0,0.0,0.0,,325.0,0.0,,,325,0.0,325.0,0.0,,1.0,,,,,,,,126.0,325,0.39
251202,180-011001,2016,ES,Upward Bound house,Emergency Family Shelter,12841 W. Washington Boulevard,Culver City,CA,90066.0,69037.0,702803.0,SPA 5,SD 2,NA ,SSD 30,AD 54,C,,Facility-based beds,HC,,0,0,HMIS,Yes,Yes,21.0,6.0,0,0.0,0.0,0.0,,0.0,0.0,,,21,21.0,0.0,0.0,1.0,,,0.0,0.0,,,0.0,0.0,15.0,21,0.71
251371,180-011010,2016,ES,Upward Bound house,FSC Emergency Shelter,12841 Washington Blvd.,Culver City,CA,90066.0,69037.0,702803.0,SPA 5,SD 2,NA ,SSD 30,AD 54,N,,Facility-based beds,HC,,0,0,HMIS,Yes,Yes,42.0,12.0,0,0.0,0.0,0.0,,0.0,0.0,,,42,42.0,0.0,0.0,1.0,,,0.0,0.0,,,0.0,0.0,34.0,42,0.81
250862,180-011007,2016,OPH,Upward Bound house,Homeless Section 8 Voucher Program (HACLA),1104 WASHINGTON AVE,Santa Monica,CA,90403.0,63384.0,701302.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,,,HC,,0,0,HMIS,Yes,Yes,0.0,0.0,32,0.0,0.0,0.0,,0.0,0.0,,,32,0.0,32.0,0.0,,1.0,,,,,,,,32.0,32,1.0
251201,180-011000,2016,TH,Upward Bound house,Upward Bound House Family Place,1020 12th St.,Santa Monica,CA,90403.0,63384.0,701501.0,SPA 5,SD 3,NA ,SSD 26,AD 50,C,Single,,HC,,0,0,HMIS,Yes,Yes,74.0,21.0,0,0.0,0.0,0.0,,0.0,0.0,,,74,74.0,0.0,0.0,1.0,,,,,,,,,65.0,74,0.88
250961,374-015106,2016,PSH,US Department of Veterans Affairs,VASH - HACLA,2600 Wilshire Blvd,Los Angeles,CA,90057.0,62118.0,208720.0,SPA 4,SD 2,CD1,SSD 24,AD 53,C,,,SMF+HC,,0,1,Non-HMIS,No,No,663.0,191.0,2988,0.0,663.0,0.0,0.0,2988.0,0.0,0.0,0.0,3651,0.0,0.0,0.0,,,,,,,,,,3651.0,3651,1.0
256219,374-015102,2016,PSH,US Department of Veterans Affairs,VASH - HACLA (Under Development Allocation),2600 Wilshire Blvd,Los Angeles,CA,90057.0,62118.0,208720.0,SPA 4,SD 2,CD1,SSD 24,AD 53,U,,,SMF+HC,,0,1,Non-HMIS,No,No,0.0,0.0,530,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,530,,,,,,,,,,,,,,530,
251208,374-015107,2016,PSH,US Department of Veterans Affairs,VASH - HACoLA,700 W. MAIN STREET,ALHAMBRA,CA,91801.0,60030.0,481001.0,SPA 3,SD 5,NA ,SSD 22,AD 49,C,,,SMF+HC,,0,1,Non-HMIS,No,No,646.0,155.0,1141,0.0,646.0,0.0,0.0,1141.0,0.0,0.0,0.0,1787,0.0,0.0,0.0,,,,,,,,,,1787.0,1787,1.0
256220,374-015108,2016,PSH,US Department of Veterans Affairs,VASH - HACoLA (Under Development Allocation),700 W. MAIN STREET,ALHAMBRA,CA,91801.0,60030.0,481001.0,SPA 3,SD 5,NA ,SSD 22,AD 49,U,,,SMF+HC,,0,1,Non-HMIS,No,No,0.0,0.0,277,0.0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,277,,,,,,,,,,,,,,277,
251304,117-001465,2016,ES,Valley Oasis,Coordinated Assessment Motel Vouchers,45134 N Sierra Hwy,Lancaster,CA,93534.0,61914.0,900806.0,SPA 1,SD 5,NA ,SSD 21,AD 36,C,,Voucher beds,HC,,0,0,HMIS,Yes,Yes,17.0,5.0,1,0.0,0.0,0.0,,0.0,0.0,,,18,17.0,1.0,0.0,1.0,1.0,,0.0,0.0,,,0.0,0.0,18.0,18,1.0
251236,117-001463,2016,RRH,Valley Oasis,First 5 LA Rental Assistance RRH Round 2,"45134 N Sierra Hwy, Building B",Lancaster,CA,93534.0,61914.0,900806.0,SPA 1,SD 5,NA ,SSD 21,AD 36,C,,,HC,,0,0,HMIS,Yes,Yes,21.0,6.0,0,0.0,0.0,0.0,,0.0,0.0,,,21,21.0,0.0,0.0,1.0,,,,,,,,,21.0,21,1.0
251193,117-001459,2016,RRH,Valley Oasis,FSC Rapid Re-Housing - Homeless Solutions Access Center,"45134 N Sierra Hwy, Building B",Lancaster,CA,93534.0,61914.0,900806.0,SPA 1,SD 5,NA ,SSD 21,AD 36,C,,,HC,,0,0,HMIS,Yes,Yes,32.0,7.0,0,0.0,0.0,0.0,,0.0,0.0,,,32,32.0,0.0,0.0,1.0,,,,,,,,,32.0,32,1.0
250832,117-001451,2016,TH,Valley Oasis,Oasis House Transitional Housing Program for Victims of Domestic Violence,,,CA,,,,SPA 1,SD 5,NA ,SSD 21,AD 36,C,Single,,SMF+HC,DV,0,0,Non-HMIS,Yes,Yes,34.0,9.0,0,0.0,0.0,0.0,,0.0,0.0,,,34,,,0.0,,,,,,,,,,37.0,34,1.09
250885,117-001452,2016,PSH,Valley Oasis,Shelter Plus Care - Tenant Based Project (LA County),,,CA,,,,SPA 1,SD 5,NA ,SSD 21,AD 36,N,,,SMF+HC,DV,0,0,Non-HMIS,No,No,85.0,22.0,6,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,,,,,,,,,,91.0,91,1.0
250833,117-001453,2016,TH,Valley Oasis (formerly Antelope Valley Domestic Violence Council),Steppin' Into The Light,,,CA,,,,SPA 1,SD 5,NA ,SSD 21,AD 36,C,Single,,SMF+HC,DV,0,0,Non-HMIS,Yes,Yes,25.0,6.0,0,0.0,0.0,0.0,,0.0,0.0,,,25,,,0.0,,,,,,,,,,14.0,25,0.56
251001,117-001454,2016,ES,Valley Oasis (formerly Antelope Valley Domestic Violence Council),Valley Oasis Shelter,,,CA,,,,SPA 1,SD 5,NA ,SSD 21,AD 36,C,,Facility-based beds,SMF+HC,DV,0,0,Non-HMIS,Yes,Yes,40.0,5.0,5,0.0,0.0,0.0,,0.0,0.0,,,45,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,12.0,45,0.27
250884,116-011050,2016,PSH,Valley Village,Carriage House,8624 DE SOTO AVE,CANOGA PARK,CA,91304.0,62118.0,113422.0,SPA 2,SD 3,CD3,SSD 27,AD 45,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,0.0,8.0,0.0,,1.0,,,,,,,,7.0,8,0.88
251275,336-011856,2016,PSH,Venice Community Housing Corporation,Horizon Apartments,15 HORIZON AVE,Venice,CA,90291.0,62118.0,273502.0,SPA 5,SD 3,CD11,SSD 26,AD 62,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,0.0,19.0,0.0,,1.0,,,,,,,,19.0,19,1.0
250951,336-011855,2016,PSH,Venice Community Housing Corporation,Venice Community Housing Corp - Scattered Sites,204 LINCOLN BLVD,Venice,CA,90291.0,62118.0,273100.0,SPA 5,SD 3,CD11,SSD 26,AD 50,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,37.0,0.0,,1.0,,,,,,,,35.0,37,0.95
250863,336-011850,2016,TH,Venice Community Housing Corporation,Westminster Transitional Living Center,650 Westminster Ave.,Venice,CA,90291.0,62118.0,273200.0,SPA 5,SD 3,CD11,SSD 26,AD 62,C,Single,,HC,,0,0,HMIS,Yes,Yes,32.0,8.0,2,0.0,0.0,0.0,,0.0,0.0,,,34,32.0,2.0,0.0,1.0,1.0,,,,,,,,18.0,34,0.53
251388,111-111800,2016,ES,Volunteers of America of Los Angeles,14-Hour YRP South LA,1724 Vernon Ave.,Los Angeles,CA,90046.0,62118.0,232400.0,SPA 6,SD 2,CD8,SSD 30,AD 54,N,,Facility-based beds,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,125,0.0,0.0,0.0,,0.0,0.0,,,125,0.0,125.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,103.0,125,0.82
251092,083-011300,2016,PSH,Volunteers of America of Los Angeles,Ballington Plaza,622 WALL ST,Los Angeles,CA,90014.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,N,,,SMF,,0,1,Non-HMIS,No,No,0.0,0.0,270,0.0,0.0,0.0,0.0,85.0,0.0,78.0,0.0,270,0.0,0.0,0.0,,,,,,,,,,267.0,270,0.99
251374,083-011261,2016,PSH,Volunteers of America of Los Angeles,Blue Butterfly Village,1 ROLLING HILLS PREP WAY,SAN PEDRO,CA,90732.0,62118.0,293306.0,SPA 8,SD 4,CD15,SSD 35,AD 66,U,,,SFHC,,0,1,Non-HMIS,No,No,219.0,73.0,0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,219,,,,,,,,,,,,,,219,
254135,083-011304,2016,ES,Volunteers of America of Los Angeles,Exodus Reserve Beds,3804 S. Broadway Pl.,Los Angeles,CA,90037.0,62118.0,231100.0,SPA 6,SD 2,CD9,SSD 30,AD 59,C,,Other beds,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,30,0.0,0.0,0.0,,0.0,0.0,,,30,0.0,30.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,6.0,30,0.2
250878,083-011285,2016,ES,Volunteers of America of Los Angeles,Family Emergency Housing Program,8224 S. Broadway,Los Angeles,CA,90003.0,62118.0,239701.0,SPA 6,SD 2,CD9,SSD 30,AD 59,C,,Facility-based beds,HC,,0,0,HMIS,Yes,Yes,24.0,8.0,0,0.0,0.0,0.0,,0.0,0.0,,,24,24.0,0.0,0.0,1.0,,,0.0,0.0,,,0.0,0.0,24.0,24,1.0
