Row #,LAUID,Year,Proj. Type,Organization Name,Project Name,Address,Address 2,City,State,ZIP,Geo Code,Census Tract,SPA,SD,CD,SSD,AD,USCD,Community,Inventory Type,Bed Type,Rental Assistance Type,Target Pop. A,Target Pop. B,LAHSA Funded,In HMIS,Veteran Program,Youth Program,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/ Children,Youth Beds HH w/o Children,CH Beds HH w/ Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Other Federal Funding?,Other Federal Funding: HUD-VASH,Other Federal Funding: SSVF,Other Federal Funding: GPD,Other Federal Funding: HCHV,Other Federal Funding: CWT/TR,Other Federal Funding: BCP,Other Federal Funding: TLP,Other Federal Funding: MGH,Other Federal Funding: HOPWA,Other Federal Funding: PIH,Housing Type,McKinney- Vento,Year-Round Beds,HMIS Beds HH w/ Children,HMIS Beds HH w/o Children,HMIS Beds HH w/ only Children,% of HMIS Beds HH with Children,% of HMIS Beds HH without Children,% of HMIS Beds HH w/ only Children,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow Beds,HMIS Overflow Beds,PIT Count,Total Beds,Bed Utilization Rate,Unit Utilization Rate
306734,012-001954,2017,RRH,"Beyond Shelter, Inc.",Pacoima Housing First,8717 Lankershim Blvd.,,North Hollywood,CA,91605,62118.0,121802.0,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,North Hollywood,N,,Tenant Based,HC,,Yes,Yes,No,No,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,23,23.0,0.0,0.0,1.0,,,,,,,,,23.0,23,1.0,1.0
283342,012-001975,2017,RRH,"Beyond Shelter, Inc.",South Central Collaborative,5101 South Broadway,,Los Angeles,CA,90037,62118.0,239602.0,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 40,South Park,C,,Tenant Based,HC,,Yes,Yes,No,No,38.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,38,38.0,0.0,0.0,1.0,,,,,,,,,38.0,38,1.0,1.0
306739,012-001957,2017,RRH,"Beyond Shelter, Inc.",South Central Family Transition Program,5101 South Broadway,,Los Angeles,CA,90037,62118.0,231900.0,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 40,South Park,N,,Tenant Based,HC,,Yes,Yes,No,No,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,19,19.0,0.0,0.0,1.0,,,,,,,,,19.0,19,1.0,1.0
307341,018-003812,2017,RRH,Covenant House of California,RRH Youth (Covenant House),1325 N. Western Avenue,,Los Angeles,CA,90027,62118.0,190901.0,SPA 4,SD 3,CD13,SSD 24,AD 43,USCD 28,Hollywood,N,,Tenant Based,SMF,,Yes,Yes,No,Yes,0.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,,,,No,,,,,,,,,,,Multiple,Yes,26,0.0,26.0,0.0,,1.0,,,,,,,,26.0,26,1.0,1.0
308709,257-005056,2017,RRH,Good Shepherd Shelter of Los Angeles,RRH Good Shepherd Center,1671 Beverly Blvd,,Los Angeles,CA,90026,62118.0,208302.0,SPA 4,SD 1,CD13,SSD 24,AD 51,USCD 34,Westlake,N,,Tenant Based,SF,,Yes,Yes,No,No,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Scattered,Yes,12,0.0,12.0,0.0,,1.0,,,,,,,,12.0,12,1.0,1.0
308724,056-005261,2017,RRH,Harbor Interfaith Services,FSC Coordinated Assessment (Harbor Interfaith),670 W. 9th Street ,,San Pedro,CA,90731,62118.0,296600.0,SPA 8,SD 4,CD15,SSD 35,AD 70,USCD 44,San Pedro,C,,Tenant Based,HC,,Yes,Yes,No,No,335.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Single,Yes,335,335.0,0.0,0.0,1.0,,,,,,,,,335.0,335,1.0,1.2682926829268293
283284,056-005258,2017,RRH,Harbor Interfaith Services,FSC Rapid Re-Housing (Harbor Interfaith),670 W. 9th Street,,San Pedro,CA,90731,62118.0,296600.0,SPA 8,SD 4,CD15,SSD 35,AD 70,USCD 44,San Pedro,C,,Tenant Based,HC,,Yes,Yes,No,No,169.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,169,169.0,0.0,0.0,1.0,,,,,,,,,169.0,169,1.0,1.0
308730,056-005263,2017,RRH,Harbor Interfaith Services,Rapid Rehousing Families SPA 8,670 W. 9th Street,,San Pedro,CA,90731,62118.0,296600.0,SPA 8,SD 4,CD15,SSD 35,AD 70,USCD 44,San Pedro,N,,Tenant Based,HC,,Yes,Yes,No,No,86.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Scattered,Yes,86,86.0,0.0,0.0,1.0,,,,,,,,,86.0,86,1.0,1.0
307320,078-006311,2017,RRH,"Jovenes, Inc.",RRH Youth (Jovenes),1208 Pleasant ave,,los angeles,CA,90033,62118.0,206032.0,SPA 4,SD 1,CD14,SSD 24,AD 53,USCD 34,Boyle Heights,N,,Tenant Based,SMF,,Yes,Yes,No,Yes,,,13.0,,,0.0,,13.0,,,,No,,,,,,,,,,,Multiple,Yes,13,,13.0,,,1.0,,,,,,,,13.0,13,1.0,1.0
283274,026-006895,2017,RRH,LA Family Housing Corporation,First 5 LA Rental Assistance RRH Round 2 (LAFH),7843 Lankershim Blvd.,,Los Angeles,CA,91605,62118.0,121802.0,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,North Hollywood,C,,Tenant Based,HC,,No,Yes,No,No,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,11,11.0,0.0,0.0,1.0,,,,,,,,,11.0,11,1.0,1.0
282989,026-006890,2017,RRH,LA Family Housing Corporation,FSC Rapid Re-Housing (LAFH),7843 Lankershim Blvd.,,Los Angeles,CA,91605,62118.0,121802.0,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,North Hollywood,C,,Tenant Based,HC,,Yes,Yes,No,No,172.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,172,172.0,0.0,0.0,1.0,,,,,,,,,172.0,172,1.0,1.0
307247,026-006908,2017,RRH,LA Family Housing Corporation,Road Home,7843 Lankershim Blvd,,North Hollywood,CA,91605,62118.0,121900.0,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,Sun Valley,C,,Tenant Based,HC,,Yes,Yes,No,No,123.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,123,123.0,0.0,0.0,1.0,,,,,,,,,123.0,123,1.0,1.0
307251,026-006907,2017,RRH,LA Family Housing Corporation,RRH Individual (LAFH),7817 Simpson Ave.,,North Hollywood,CA,91605,62118.0,121802.0,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,North Hollywood,N,,Tenant Based,SMF,,Yes,Yes,No,No,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,45,0.0,45.0,0.0,,1.0,,,,,,,,45.0,45,1.0,1.0
308602,028-006420,2017,RRH,"Lamp, Inc.",RRH Individual (LAMP),3941 Rockwood St.,,Los Angeles,CA,90063,62118.0,530902.0,SPA 7,SD 1,NA ,SSD 24,AD 51,USCD 34,East Los Angeles,N,,Tenant Based,SMF,,Yes,Yes,No,No,,,35.0,,,0.0,,0.0,,,,No,,,,,,,,,,,Multiple,Yes,35,,35.0,,,1.0,,,,,,,,35.0,35,1.0,1.0
308603,028-006422,2017,RRH,"Lamp, Inc.",RRH Individuals Center Blessed Sacrament,3941 Rockwood St.,,Los Angeles,CA,90063,62118.0,530902.0,SPA 7,SD 1,NA ,SSD 24,AD 51,USCD 34,East Los Angeles,N,,Tenant Based,SMF,,Yes,Yes,No,No,,,17.0,,,0.0,,0.0,,,,No,,,,,,,,,,,Multiple,Yes,17,,17.0,,,1.0,,,,,,,,17.0,17,1.0,1.0
308604,028-006423,2017,RRH,"Lamp, Inc.",RRH Individuals Downtown Women Center,442 S. San Pedro St.,,Los Angeles,CA,90013,62118.0,206200.0,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,N,,Tenant Based,SMF,,Yes,Yes,No,No,,,4.0,,,0.0,,0.0,,,,No,,,,,,,,,,,Multiple,Yes,4,,4.0,,,1.0,,,,,,,,4.0,4,1.0,1.0
308605,028-006424,2017,RRH,"Lamp, Inc.",RRH Individuals Good Shephered,1671 Beverly Blvd,,Los Angeles,CA,90026,62118.0,208302.0,SPA 4,SD 1,CD13,SSD 24,AD 51,USCD 34,Westlake,N,,Tenant Based,SMF,,Yes,Yes,No,No,,,12.0,,,0.0,,0.0,,,,No,,,,,,,,,,,Multiple,Yes,12,,12.0,,,1.0,,,,,,,,12.0,12,1.0,1.0
308606,028-006425,2017,RRH,"Lamp, Inc.",RRH Individuals Homeless Health Care,7330 Beverly Blvd,,Los Angeles,CA,90057,62118.0,214000.0,SPA 4,SD 3,CD5,SSD 26,AD 50,USCD 33,Mid-City West,N,,Tenant Based,SMF,,Yes,Yes,No,No,,,8.0,,,0.0,,0.0,,,,No,,,,,,,,,,,Multiple,Yes,8,,8.0,,,1.0,,,,,,,,8.0,8,1.0,1.0
308607,028-006426,2017,RRH,"Lamp, Inc.",RRH Individuals LGBT,1220 N. Highland Avenue,,Los Angeles,CA,90038,62118.0,191901.0,SPA 4,SD 3,CD4,SSD 26,AD 50,USCD 28,Hollywood,N,,Tenant Based,SMF,,Yes,Yes,No,Yes,,,22.0,,,0.0,,22.0,,,,No,,,,,,,,,,,Multiple,Yes,22,,22.0,,,1.0,,,,,,,,22.0,22,1.0,1.0
307321,179-006906,2017,RRH,Los Angeles Gay & Lesbian Community Services Center,Rapid ReHousing Youth,1220 N Highland Ave,,Los Angeles,CA,90038,62118.0,191901.0,SPA 4,SD 3,CD4,SSD 26,AD 50,USCD 28,Hollywood,U,,Tenant Based,SMF,,Yes,No,No,No,,,0.0,,,,,,,,,No,,,,,,,,,,,Multiple,Yes,0,,,,,,,,,,,,,,0,,
306093,282-007417,2017,RRH,Mental Health America of Los Angeles,HFH HJC,1891 N. Gaffey,Suite 228,San Pedro,CA,90731,62118.0,295103.0,SPA 8,SD 4,CD15,SSD 35,AD 70,USCD 33,San Pedro,N,,Tenant Based,SMF,,No,Yes,Yes,No,,,69.0,,,2.0,,0.0,,,,No,,,,,,,,,,,Multiple,Yes,69,,69.0,,,1.0,,,,,,,,69.0,69,1.0,1.0
306813,012-001970,2017,RRH,People Assisting the Homeless (PATH),Family Transition Metro,5101 South Broadway,,Los Angeles,CA,90037,62118.0,121900.0,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,Sun Valley,N,,Tenant Based,HC,,Yes,Yes,No,No,91.0,28.0,,,0.0,,0.0,,,,,No,,,,,,,,,,,Multiple,Yes,91,91.0,,,1.0,,,,,,,,,91.0,91,1.0,1.0
306852,044-008581,2017,RRH,People Assisting the Homeless (PATH),FSC Rapid Re-Housing (PATH),3317 West Washington Blvd.,,Los Angeles,CA,90018,62118.0,273300.0,SPA 5,SD 3,CD11,SSD 26,AD 62,USCD 33,Venice,C,,Tenant Based,HC,,Yes,Yes,No,No,87.0,18.0,,,0.0,,0.0,,,,,No,,,,,,,,,,,Multiple,Yes,87,87.0,,,1.0,,,,,,,,,87.0,87,1.0,1.0
306820,044-008600,2017,RRH,People Assisting the Homeless (PATH),RRH Individuals SPA 4 (PATH),340 N. Madison Avenue,,Los Angeles,CA,90004,62118.0,192700.0,SPA 4,SD 2,CD13,SSD 24,AD 43,USCD 28,Hollywood,N,,Tenant Based,SMF,,Yes,Yes,No,No,,,12.0,,,0.0,,0.0,,,,No,,,,,,,,,,,Multiple,Yes,12,,12.0,,,1.0,,,,,,,,12.0,12,1.0,1.0
306821,044-008601,2017,RRH,People Assisting the Homeless (PATH),RRH Individuals SPA 5 (PATH),2346 Cotner Ave.,,Los Angeles,CA,90064,62118.0,267800.0,SPA 5,SD 3,CD5,SSD 30,AD 54,USCD 37,Westside,N,,Tenant Based,SMF,,Yes,Yes,No,No,,,24.0,,,0.0,,0.0,,,,No,,,,,,,,,,,Multiple,Yes,24,,24.0,,,1.0,,,,,,,,24.0,24,1.0,1.0
306823,044-008602,2017,RRH,People Assisting the Homeless (PATH),RRH Individuals SPA 7 (PATH),9217 Washburn Rd.,9217 Washburn Rd.,Downey,CA,90242,61032.0,551102.0,SPA 7,SD 4,NA ,SSD 32,AD 58,USCD 40,Downey,N,,Tenant Based,SMF,,Yes,Yes,No,No,,,6.0,,,0.0,,0.0,,,,No,,,,,,,,,,,Multiple,Yes,6,,6.0,,,1.0,,,,,,,,6.0,6,1.0,1.0
283236,104-009466,2017,RRH,"San Fernando Valley Community Mental Health Center, Inc.",Diversion 50,14660 Oxnard St.,,Van Nuys,CA,91411,62118.0,128400.0,SPA 2,SD 3,CD4,SSD 18,AD 46,USCD 29,Van Nuys,C,,Tenant Based,SMF,,Yes,Yes,No,No,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,5,0.0,5.0,0.0,,1.0,,,,,,,,5.0,5,1.0,1.0
283114,038-010160,2017,RRH,"Special Service for Groups, Inc.",First 5 LA Rental Assistance RRH Round 2 (SSG),1920 W. 3rd Street,,Los Angeles,CA,90057,62118.0,239202.0,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 40,South Park,C,,Tenant Based,HC,,Yes,Yes,No,No,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,3,3.0,0.0,0.0,1.0,,,,,,,,,3.0,3,1.0,1.0
283334,038-010163,2017,RRH,"Special Service for Groups, Inc.",HFSS Homeless & Housing Program Fund (SSG),905 E. 8th St.,,Los Angeles,CA,90021,62118.0,226002.0,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Downtown Los Angeles,C,,Tenant Based,HC,,Yes,Yes,No,No,50.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,50,50.0,0.0,0.0,1.0,,,,,,,,,50.0,50,1.0,0.8888888888888888
306669,038-010173,2017,RRH,"Special Service for Groups, Inc.",S RRH Individual,5717 S Broadway ,,Los Angeles,CA,90037,62118.0,232800.0,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 40,South Park,N,,Tenant Based,SMF,,Yes,Yes,No,No,,,191.0,,,0.0,,0.0,,,,No,,,,,,,,,,,Multiple,Yes,191,,191.0,,,1.0,,,,,,,,191.0,191,1.0,1.0
283294,085-010220,2017,RRH,St. Joseph Center,FSC Rapid Re-Housing (St. Joseph Center),204 Hampton Dr.,,Venice,CA,90291,62118.0,273300.0,SPA 5,SD 3,CD11,SSD 26,AD 62,USCD 33,Venice,C,,Tenant Based,HC,,Yes,Yes,No,No,48.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,48,48.0,0.0,0.0,1.0,,,,,,,,,48.0,48,1.0,1.0
306310,085-010230,2017,RRH,St. Joseph Center,Rapid ReHousing Families (St. Joseph Center),204 Hampton Drive,,Venice,CA,90291,62118.0,273300.0,SPA 5,SD 3,CD11,SSD 26,AD 62,USCD 33,Venice,N,,Tenant Based,HC,,Yes,Yes,No,No,2.0,1.0,,,0.0,,0.0,,,,,No,,,,,,,,,,,Multiple,Yes,2,2.0,,,1.0,,,,,,,,,2.0,2,1.0,1.0
306168,511-019953,2017,RRH,The Village Family Services,RRH Youth (Village Family Services),6736 Laurel Canyon Blvd.,Suite 200,Los Angeles,CA,91606,62118.0,123204.0,SPA 2,SD 3,CD2,SSD 18,AD 39,USCD 29,North Hollywood,N,,Tenant Based,SMF,,Yes,Yes,No,Yes,,,4.0,,,0.0,,4.0,,,,No,,,,,,,,,,,Multiple,Yes,4,,4.0,,,1.0,,,,,,,,4.0,4,1.0,1.0
283296,373-015052,2017,RRH,The Whole Child,FSC Rapid Re-Housing (TWC),10155 Colima Rd.,,Whittier,CA,90603,64074.0,503301.0,SPA 7,SD 4,NA ,SSD 32,AD 57,USCD 38,Whittier,C,,Tenant Based,HC,,Yes,Yes,No,No,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Scattered,Yes,20,20.0,0.0,0.0,1.0,,,,,,,,,20.0,20,1.0,1.0
306154,180-011014,2017,RRH,Upward Bound house,COC Rapid ReHousing Families,12841 W. Washington Blvd,,Los Angeles,CA,90066,62118.0,702803.0,SPA 5,SD 2,NA ,SSD 30,AD 54,USCD 37,Culver City,N,,Tenant Based,HC,,Yes,Yes,No,No,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,2,2.0,0.0,0.0,1.0,,,,,,,,,2.0,2,1.0,1.0
306157,180-011013,2017,RRH,Upward Bound house,South Los Angeles Rapid Rehousing,417 W. Alondra Blvd,,Compton,CA,90220,60804.0,542502.0,SPA 6,SD 2,NA ,SSD 35,AD 64,USCD 44,Compton,C,,Tenant Based,HC,,Yes,Yes,No,No,108.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,108,108.0,0.0,0.0,1.0,,,,,,,,,108.0,108,1.0,1.0
283179,117-001459,2017,RRH,Valley Oasis,FSC Rapid Re-Housing - Homeless Solutions Access Center,43434 Sahuayo,,Lancaster,CA,93534,61914.0,900806.0,SPA 1,SD 5,NA ,SSD 21,AD 36,USCD 23,Lancaster,C,,Tenant Based,HC,,Yes,Yes,No,No,96.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,96,96.0,0.0,0.0,1.0,,,,,,,,,96.0,96,1.0,1.0
306127,111-111700,2017,RRH,Volunteers of America of Los Angeles,Rapid Re-Housing,4501 Santa Anita Ave.,,El Monte,CA,91731,61152.0,432402.0,SPA 3,SD 1,NA ,SSD 22,AD 49,USCD 32,El Monte,N,,Tenant Based,SMF+HC,,Yes,Yes,No,No,5.0,2.0,1.0,,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,6,5.0,1.0,,1.0,1.0,,,,,,,,6.0,6,1.0,1.0
306121,535-021250,2017,RRH,Watts Labor Community Action Committee,CES Rapid Rehousing Program,958 E. 108th Street,,Los Angeles,CA,90059,62118.0,240800.0,SPA 6,SD 2,CD8,SSD 30,AD 64,USCD 43,Green Meadows,N,,Tenant Based,SMF,,Yes,Yes,Yes,No,,,18.0,,,1.0,,0.0,,,,No,,,,,,,,,,,Multiple,Yes,18,,18.0,,,1.0,,,,,,,,18.0,18,1.0,1.0
306097,322-011703,2017,RRH,YWCA of San Gabriel Valley,HFSS Homeless & Housing Program Fund (YWCA SGV),943 N. Grand Ave.,,Covina,CA,91724,69037.0,403721.0,SPA 3,SD 5,NA ,SSD 22,AD 48,USCD 32,Covina,C,,Tenant Based,HC,,Yes,Yes,No,No,3.0,1.0,,,0.0,,0.0,,,,,No,,,,,,,,,,,Multiple,Yes,3,3.0,,,1.0,,,,,,,,,3.0,3,1.0,1.0
282899,066-008117,2017,SH,OPCC,Westside Safe Haven,1751 Cloverfield Avenue,,Santa Monica,CA,90404,63384.0,701801.0,SPA 5,SD 3,NA ,SSD 26,AD 50,USCD 33,Santa Monica,C,,Not Applicable,SMF,,No,Yes,No,No,,,25.0,,,0.0,,0.0,,,,No,,,,,,,,,,,Single,Yes,25,,25.0,,,1.0,,,,,,,,18.0,25,0.72,0.72
283052,045-001024,2017,TH,1736 Family Crisis Center,South Bay 1 Domestic Violence Transitional Shelter,1044 Figueroa St.,,Wilmington,CA,90744,,,SPA 8,SD 4,CD15,SSD 35,AD 64,USCD 44,,C,,Not Applicable,HC,DV,Yes,No,No,No,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,12,,,,,,,,,,,,,6.0,12,0.5,0.6666666666666666
283054,045-001012,2017,TH,1736 Family Crisis Center,Transitional Program-LA 1,2116 Arlington Ave. ,Suite 200,Los Angeles,CA,90018,,,SPA 6,SD 2,CD10,SSD 24,AD 53,USCD 34,,C,,Not Applicable,SFHC,DV,Yes,No,No,No,16.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,20,0.0,,,,,,,,,,,,8.0,20,0.4,0.375
283158,045-001014,2017,TH,1736 Family Crisis Center,Transitional Program-LA 2,2116 Arlington Ave. ,Suite 200,Los Angeles,CA,90018,,,SPA 6,SD 2,CD10,SSD 24,AD 53,USCD 34,,C,,Not Applicable,SFHC,DV,Yes,No,No,No,18.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,20,,0.0,,,,,,,,,,,18.0,20,0.9,1.1666666666666667
296591,011-001119,2017,TH,A Community of Friends,Step Out Apartments (Step Out TAY Housing),2010 E. El Segundo Blvd.,,Compton,CA,90222,60804.0,541400.0,SPA 6,SD 2,NA ,SSD 35,AD 64,USCD 44,Willowbrook,C,,Not Applicable,SMF,,Yes,Yes,No,Yes,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,,,,No,,,,,,,,,,,Single,Yes,20,0.0,20.0,0.0,,1.0,,,,,,,,9.0,20,0.45,0.45
283290,394-017801,2017,TH,A New Way of Life,Transitional Housing Program (A New Way of Life),525 Broad Ave.,,Los Angeles,CA,90002,,,SPA 4,SD 1,CD1,SSD 24,AD 51,USCD 34,,C,,Not Applicable,SFHC,DV,Yes,No,No,No,7.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Scattered,Yes,32,,,0.0,,,,,,,,,,24.0,32,0.75,0.14285714285714285
283168,211-001700,2017,TH,"Asian Pacific Women's Center, Inc.",APWC Transitional Housing Program,244 S. San Pedro St., Suite 504,Los Angeles,CA,90012,,,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,,C,,Not Applicable,SFHC,DV,Yes,No,No,No,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Single,Yes,24,0.0,0.0,0.0,,,,,,,,,,27.0,24,1.12,1.0
282887,219-002100,2017,TH,"BRIDGES, Inc.",Casitas Esperanza,11927 Eliott Avenue,,El Monte,CA,91732,61152.0,433901.0,SPA 3,SD 1,NA ,SSD 22,AD 48,USCD 32,El Monte,C,,Not Applicable,SF,,Yes,Yes,No,No,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,12,0.0,12.0,0.0,,1.0,,,,,,,,11.0,12,0.92,0.9166666666666666
282933,219-002102,2017,TH,"BRIDGES, Inc.",Casitas Tranquilas,11927 Elliott Ave ,,El Monte,CA,91732,61152.0,433901.0,SPA 3,SD 1,NA ,SSD 22,AD 48,USCD 32,El Monte,C,,Not Applicable,SMF,,Yes,Yes,No,No,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Multiple,Yes,15,0.0,15.0,0.0,,1.0,,,,,,,,12.0,15,0.8,0.8
282876,128-002751,2017,TH,"Center for the Pacific Asian Family, Inc.",CPAF Transitional Housing Program,14112 Kingsley Drive,#50,Gardena,CA,90249,,,SPA 8,SD 2,NA ,SSD 35,AD 62,USCD 43,,C,,Not Applicable,SMF+HC,DV,Yes,No,No,No,19.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Single,Yes,21,0.0,0.0,0.0,,,,,,,,,,9.0,21,0.43,0.5
283166,171-011950,2017,TH,City of Covina,McGill Transitional House,1104 W. McGill St.,,Covina,CA,91722,69037.0,405702.0,SPA 3,SD 5,NA ,SSD 22,AD 48,USCD 32,Covina,C,,Not Applicable,HC,,Yes,Yes,No,No,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Single,Yes,7,7.0,0.0,0.0,1.0,,,,,,,,,6.0,7,0.86,1.0
283262,163-003204,2017,TH,City of Pomona,Pomona Transitional Living Center,2040 N Garey Ave,,Pomona,CA,91766,62850.0,402902.0,SPA 3,SD 1,NA ,SSD 20,AD 52,USCD 35,Pomona,C,,Not Applicable,SM,,Yes,Yes,No,No,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Single,Yes,5,0.0,5.0,0.0,,1.0,,,,,,,,3.0,5,0.6,0.6
283099,018-003809,2017,TH,Covenant House of California,COV HSE CA Supportive Apartment Program,1730 Gramercy Pl.,,Los Angeles,CA,90028,62118.0,190301.0,SPA 4,SD 3,CD13,SSD 26,AD 43,USCD 28,Hollywood,C,,Not Applicable,SMF,,Yes,Yes,No,Yes,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,,,,No,,,,,,,,,,,Single,Yes,10,0.0,10.0,0.0,,1.0,,,,,,,,9.0,10,0.9,0.9
283132,018-003805,2017,TH,Covenant House of California,Rights of Passage,1325 N. Western Ave.,,Los Angeles,CA,90027,62118.0,190901.0,SPA 4,SD 3,CD13,SSD 24,AD 43,USCD 28,Hollywood,C,,Not Applicable,SMF,,Yes,Yes,No,Yes,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,,,,No,,,,,,,,,,,Single,Yes,24,0.0,24.0,0.0,,1.0,,,,,,,,24.0,24,1.0,1.0
283317,448-019150,2017,TH,Divinity Prophet,A Home for Us,14015 S. Van Ness Avenue ,,Gardena,CA,90249,61428.0,602600.0,SPA 8,SD 2,NA ,SSD 35,AD 62,USCD 43,Gardena,C,,Not Applicable,SMF,,Yes,Yes,No,Yes,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,,,,No,,,,,,,,,,,Scattered,Yes,6,0.0,6.0,0.0,,1.0,,,,,,,,5.0,6,0.83,0.8333333333333334
283373,389-016154,2017,TH,First Place for Youth,Transitional Housing Program HUD SPA 8,8809 Crenshaw Blvd,#6,Inglewood,CA,90305,61740.0,600704.0,SPA 8,SD 2,NA ,SSD 35,AD 62,USCD 43,Inglewood,C,,Not Applicable,SMF+HC,,Yes,Yes,No,Yes,4.0,2.0,4.0,0.0,0.0,0.0,4.0,4.0,,,,No,,,,,,,,,,,Scattered,Yes,8,2.0,4.0,0.0,0.5,1.0,,,,,,,,6.0,8,0.75,0.3333333333333333
283163,152-004605,2017,TH,"First To Serve, Inc.",House of Dignity 1,1017 W. 50th St.,,Los Angeles,CA,90037,,,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 37,,C,,Not Applicable,SF,DV,Yes,No,No,No,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Single,Yes,15,,0.0,,,,,,,,,,,5.0,15,0.33,0.3333333333333333
308704,257-005055,2017,TH,Good Shepherd Shelter of Los Angeles,Farley Transitional Housing,1671 Beverly Blvd,,Los Angeles,CA,90026,62118.0,208302.0,SPA 4,SD 1,CD13,SSD 24,AD 51,USCD 34,Westlake,C,,Not Applicable,SFHC,,Yes,Yes,No,No,63.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,,,,,,,,,,,Single,Yes,63,63.0,0.0,0.0,1.0,,,,,,,,,46.0,63,0.73,0.9523809523809523
